empresa,subcta,linea_producto,clv_sub,tarifa,portes,agencia_transporte,tipo_iva,tipo_iva_alt,albaran_valorado,albaran_factura,pedido_albaran,intervalo_factura,copias_albaran,copias_factura,descuento_p_pago,descripcion_dto_2,descuento_2,descripcion_dto_3,descuento_3,cl_circ_oferta,cargo_financiero,cargo_fin_dias,descripcion_car_2,cargo_2,irpf,aplic_irpf,vendedor_1,vendedor_2,vendedor_3,facturar_envase,empresa_id,subcta_id,name
1,4300690,1,,7,1,1,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300690,1_4300690
1,4300618,1,,,1,99,1,1,1,0,1,1,3,4,,,,,,,,,,3.00,0.00,1,,,,N,1,1_4300618,1_4300618
1,4000612,1,,,1,99,1,3,0,0,1,1,1,1,2.00,,,,,,,,,,0.00,1,,,,N,1,1_4000612,1_4000612
19,4300346,1,,,1,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300346,19_4300346
1,4000451,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000451,1_4000451
1,4000572,1,,,1,99,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000572,1_4000572
1,4301224,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301224,1_4301224
1,4000496,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000496,1_4000496
1,4301306,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301306,1_4301306
19,4301315,1,,,0,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301315,19_4301315
1,4000452,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000452,1_4000452
1,4000398,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000398,1_4000398
1,4000453,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000453,1_4000453
1,4000457,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000457,1_4000457
1,4000209,1,,,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000209,1_4000209
1,4301869,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301869,1_4301869
1,4000455,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000455,1_4000455
19,4300887,1,,,1,1,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300887,19_4300887
19,4301257,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301257,19_4301257
1,4000585,1,,,0,8,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000585,1_4000585
1,4300682,1,,,0,30,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300682,1_4300682
1,4000458,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000458,1_4000458
1,4301229,1,,,0,16,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301229,1_4301229
1,4301231,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301231,1_4301231
1,4300106,1,,,0,68,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300106,1_4300106
1,4301050,1,,7,0,16,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301050,1_4301050
19,4300863,1,,,1,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300863,19_4300863
19,4301229,1,,,0,16,1,1,1,1,0,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301229,19_4301229
19,4301231,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301231,19_4301231
1,4000588,1,,,0,1,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000588,1_4000588
1,4000295,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000295,1_4000295
19,4301308,1,,,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,19,19_4301308,19_4301308
1,4000460,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000460,1_4000460
1,4000461,1,,,,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000461,1_4000461
1,4301237,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301237,1_4301237
1,4301669,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301669,1_4301669
1,4300677,1,,7,1,1,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300677,1_4300677
1,4301801,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301801,1_4301801
1,4300616,1,,7,0,52,1,3,1,0,1,1,3,4,,,,,,,,,,0.00,0.00,1,4100001,,,N,1,1_4300616,1_4300616
1,4301249,1,,,0,16,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301249,1_4301249
1,4000464,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000464,1_4000464
1,4300900,1,,7,,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300900,1_4300900
1,4000714,1,,1,1,75,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000714,1_4000714
1,4300740,1,,7,1,1,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300740,1_4300740
1,4301765,1,,4,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301765,1_4301765
1,4000521,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000521,1_4000521
19,4300260,1,,,1,1,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300260,19_4300260
19,4301177,1,,,0,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301177,19_4301177
19,4301216,1,,,0,50,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301216,19_4301216
1,4300683,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,1.60,0.00,1,,,,N,1,1_4300683,1_4300683
1,4301632,1,,7,0,99,5,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301632,1_4301632
1,4000465,1,,,,,1,3,1,0,1,2,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000465,1_4000465
19,4301299,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301299,19_4301299
1,4000503,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000503,1_4000503
1,4000466,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000466,1_4000466
1,4300087,1,,,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300087,1_4300087
1,4101004,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,21.00,1,,,,,1,1_4101004,1_4101004
1,4301245,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301245,1_4301245
1,4000467,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000467,1_4000467
1,4000468,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000468,1_4000468
1,4000002,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,0.00,0.00,0,,,,N,1,1_4000002,1_4000002
1,4000180,1,,1,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000180,1_4000180
1,4301085,1,,,,,1,3,1,0,1,3,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301085,1_4301085
19,4301254,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301254,19_4301254
1,4300853,1,,8,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300853,1_4300853
1,4301938,1,,,0,16,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301938,1_4301938
1,4301250,1,,,0,8,1,1,1,0,0,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301250,1_4301250
1,4300497,1,,,,21,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300497,1_4300497
1,4301276,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301276,1_4301276
1,4301252,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301252,1_4301252
1,4301253,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301253,1_4301253
1,4300590,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,1.60,0.00,1,4100001,,,N,1,1_4300590,1_4300590
1,4300723,1,,8,,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300723,1_4300723
1,4301362,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301362,1_4301362
1,4301064,1,,7,,1,1,3,1,0,1,3,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301064,1_4301064
1,4000166,1,,,1,,1,3,1,0,1,2,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000166,1_4000166
19,4301157,1,,,0,52,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301157,19_4301157
1,4000683,1,,1,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000683,1_4000683
1,4000378,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000378,1_4000378
1,4301324,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301324,1_4301324
19,4301462,1,,,0,99,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301462,19_4301462
1,4000160,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000160,1_4000160
1,4301532,1,,,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301532,1_4301532
1,4000474,1,,,1,,1,3,1,0,1,4,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000474,1_4000474
1,4301257,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301257,1_4301257
19,4301258,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301258,19_4301258
1,4100997,1,,,,,1,3,1,0,1,,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4100997,1_4100997
19,4301043,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301043,19_4301043
1,4301464,1,,,0,70,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301464,1_4301464
1,4301269,1,,,0,8,1,1,1,1,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301269,1_4301269
19,4301225,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301225,19_4301225
19,4301144,1,,,,99,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301144,19_4301144
1,4301254,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301254,1_4301254
19,4301265,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301265,19_4301265
19,4301259,1,,,,,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4301259,19_4301259
1,4301261,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4301261,1_4301261
1,4301260,1,,,,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301260,1_4301260
1,4300659,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300659,1_4300659
1,4301656,1,,7,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301656,1_4301656
1,4301157,1,,,0,52,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301157,1_4301157
1,4000495,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000495,1_4000495
1,4300062,1,,,0,101,1,1,1,0,1,3,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300062,1_4300062
1,4000555,1,,,0,98,1,3,1,1,0,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000555,1_4000555
1,4301262,1,,,0,8,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301262,1_4301262
1,4300536,1,,,,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300536,1_4300536
1,4301263,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301263,1_4301263
1,4000476,1,,,,,1,3,1,0,1,4,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000476,1_4000476
1,4000781,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000781,1_4000781
1,4301265,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301265,1_4301265
19,4301266,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301266,19_4301266
1,4301696,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301696,1_4301696
1,4301204,1,,7,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301204,1_4301204
1,4301267,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301267,1_4301267
1,4300160,1,,7,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300160,1_4300160
1,4100990,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4100990,1_4100990
1,4000597,1,,,0,,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000597,1_4000597
19,4301236,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301236,19_4301236
1,4000501,1,,,,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000501,1_4000501
1,4301134,1,,6,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301134,1_4301134
19,4301275,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301275,19_4301275
1,4301280,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301280,1_4301280
19,4301298,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301298,19_4301298
1,4000528,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000528,1_4000528
1,4300790,1,,,0,98,1,1,1,1,1,1,3,4,3.00,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300790,1_4300790
1,4000770,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000770,1_4000770
1,4301008,1,,,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301008,1_4301008
1,4000479,1,,8,1,99,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000479,1_4000479
19,4301453,1,,,1,98,1,1,1,1,0,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301453,19_4301453
1,4301275,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301275,1_4301275
1,4000478,1,,,1,99,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000478,1_4000478
1,4301274,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301274,1_4301274
1,4301176,1,,7,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301176,1_4301176
1,4301225,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301225,1_4301225
1,4301094,1,,6,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301094,1_4301094
1,4301620,1,,1,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301620,1_4301620
19,4300723,1,,,,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300723,19_4300723
1,4300956,1,,,0,15,1,1,1,0,1,1,3,4,,,,,,,,,,3.00,0.00,1,4100001,,,N,1,1_4300956,1_4300956
19,4301367,1,,,1,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301367,19_4301367
1,4301281,1,,1,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301281,1_4301281
1,4000480,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000480,1_4000480
1,4301316,1,,,0,16,5,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301316,1_4301316
1,4000760,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000760,1_4000760
1,4301278,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301278,1_4301278
1,4300947,1,,,0,,5,3,1,0,1,1,1,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300947,1_4300947
1,4000090,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000090,1_4000090
19,4300776,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300776,19_4300776
19,4301499,1,,,1,1,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,19,19_4301499,19_4301499
1,4000281,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000281,1_4000281
1,4000485,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000485,1_4000485
19,4300294,1,,,0,8,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300294,19_4300294
1,4301161,1,,7,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301161,1_4301161
1,4301302,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301302,1_4301302
1,4301580,1,,7,1,70,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301580,1_4301580
1,4301284,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301284,1_4301284
19,4301292,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301292,19_4301292
1,4301287,1,,,1,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301287,1_4301287
19,4301170,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301170,19_4301170
1,4301686,1,,8,0,99,5,5,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301686,1_4301686
1,4301393,1,,4,0,99,1,1,1,0,1,1,3,4,3.00,,,,,,,,,,0.00,0,,,,N,1,1_4301393,1_4301393
1,4000545,1,,,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000545,1_4000545
19,4301194,1,,,0,99,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301194,19_4301194
19,4301286,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301286,19_4301286
1,4000487,1,,,,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000487,1_4000487
1,4000488,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000488,1_4000488
19,4300091,1,,,,1,1,3,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300091,19_4300091
19,4301396,1,,,0,99,3,3,1,1,0,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301396,19_4301396
19,4300989,1,,,1,1,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4300989,19_4300989
19,4301281,1,,1,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301281,19_4301281
1,4000489,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000489,1_4000489
1,4301247,1,,7,0,68,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301247,1_4301247
1,4000490,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000490,1_4000490
1,4000491,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000491,1_4000491
1,4000492,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000492,1_4000492
1,4310001,1,,,,,1,1,0,0,,,,,,,,,,,,,,,0.00,1,,,,,1,1_4310001,1_4310001
1,4000482,1,,,1,99,5,3,1,1,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000482,1_4000482
1,4301445,1,,,1,70,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301445,1_4301445
19,4301375,1,,,0,99,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301375,19_4301375
1,4300920,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300920,1_4300920
1,4300587,1,,,1,1,1,3,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300587,1_4300587
1,4000117,1,,,,,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000117,1_4000117
1,4301774,1,,4,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301774,1_4301774
1,4301291,1,,,0,8,1,1,1,0,0,2,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301291,1_4301291
19,4301168,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301168,19_4301168
1,4300887,1,,,1,1,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300887,1_4300887
1,4301292,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301292,1_4301292
1,4300220,1,,,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300220,1_4300220
1,4301293,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301293,1_4301293
1,4301299,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301299,1_4301299
1,4000275,1,,,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000275,1_4000275
1,4301312,1,,,0,,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301312,1_4301312
1,4301256,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301256,1_4301256
1,4301295,1,,6,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301295,1_4301295
1,4000498,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000498,1_4000498
1,4000484,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000484,1_4000484
1,4300846,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300846,1_4300846
19,4300592,1,,,,1,1,3,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300592,19_4300592
19,4300951,1,,,,,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4300951,19_4300951
1,4301297,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301297,1_4301297
1,4301298,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301298,1_4301298
1,4301294,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301294,1_4301294
1,4301300,1,,,0,16,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301300,1_4301300
1,4301303,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301303,1_4301303
1,4000500,1,,,,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000500,1_4000500
1,4000473,1,,,1,99,1,3,1,0,1,4,1,1,2.00,,,,,,,,,,0.00,0,,,,N,1,1_4000473,1_4000473
19,4300929,1,,,0,99,1,1,1,0,1,1,3,1,3.00,,,,,,,,,,0.00,1,,,,N,19,19_4300929,19_4300929
1,4301114,1,,,0,16,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301114,1_4301114
19,4301408,1,,,1,98,1,1,1,1,1,1,3,1,,,,,,,,,,,0.00,1,4100001,,,N,19,19_4301408,19_4301408
1,4301361,1,,7,0,8,1,1,0,0,1,2,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301361,1_4301361
1,4301031,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301031,1_4301031
19,4301300,1,,,0,16,1,1,1,0,1,1,3,1,,,,,,,,,,,0.00,1,,,,N,19,19_4301300,19_4301300
