empresa,codigo,clv_art,precio_std_1,fecha_std_1,precio_std_2,precio_std_3,precio_std_4,precio_u_entrada,moneda,cambio,cambio_euro,tipo_iva,variante,empresa_id,codigo_id,moneda_id,name
1,01/10207,,,,,,,120.79500,9,1.000000,,1,STAND,1,1_01/10207,9,1_01/10207_STAND
1,01/10208,,,,,,,71.92800,9,1.000000,,1,STAND,1,1_01/10208,9,1_01/10208_STAND
1,02/10162M,,3.00000,,,,,3.40000,9,1.000000,,1,STAND,1,1_02/10162M,9,1_02/10162M_STAND
1,01/10209,,,,,,,121.05300,9,1.000000,,1,STAND,1,1_01/10209,9,1_01/10209_STAND
1,02/08055R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_02/08055R,,1_02/08055R_STAND
1,02/10011M,,45.00000,,,,,28.00000,9,1.000000,,1,STAND,1,1_02/10011M,9,1_02/10011M_STAND
1,02/1073801M,,4.00000,,,,,8.23000,9,1.000000,,1,STAND,1,1_02/1073801M,9,1_02/1073801M_STAND
1,10/90033M,,5.00000,,,,,3.85000,9,1.000000,,1,STAND,1,1_10/90033M,9,1_10/90033M_STAND
1,01/10302,,,,,,,140.05200,9,1.000000,,1,STAND,1,1_01/10302,9,1_01/10302_STAND
1,02/09761,,,,,,,295.93500,9,1.000000,,1,STAND,1,1_02/09761,9,1_02/09761_STAND
1,UP.121-01,,318.00000,,,,,270.11000,9,1.000000,,1,STAND,1,1_UP.121-01,9,1_UP.121-01_STAND
1,01/10324,,,,,,,1.15300,9,1.000000,,1,STAND,1,1_01/10324,9,1_01/10324_STAND
1,01/09611R,,,,,,,27.77300,9,1.000000,,1,STAND,1,1_01/09611R,9,1_01/09611R_STAND
1,01/08104A01,,18.00000,,,,,18.00000,9,1.000000,,1,STAND,1,1_01/08104A01,9,1_01/08104A01_STAND
1,01/09300,,,,,,,44.60000,9,1.000000,,1,STAND,1,1_01/09300,9,1_01/09300_STAND
1,02/10877,,,,,,,645.76600,9,1.000000,,1,STAND,1,1_02/10877,9,1_02/10877_STAND
1,10/118100,,5.40000,,,,,5.13600,9,1.000000,,1,STAND,1,1_10/118100,9,1_10/118100_STAND
1,04/1609325075,,,,,,,1.51800,9,1.000000,,1,STAND,1,1_04/1609325075,9,1_04/1609325075_STAND
1,02/10612,,,,,,,,,,,1,STAND,1,1_02/10612,,1_02/10612_STAND
1,PR/INSO/0001,,,,,,,,,,,1,STAND,1,1_PR/INSO/0001,,1_PR/INSO/0001_STAND
1,PR/1725/0007,,,,,,,,,,,1,STAND,1,1_PR/1725/0007,,1_PR/1725/0007_STAND
1,PR/1725/0006,,,,,,,,,,,1,STAND,1,1_PR/1725/0006,,1_PR/1725/0006_STAND
1,02/1073801M1,,15.00000,,,,,,,,,1,STAND,1,1_02/1073801M1,,1_02/1073801M1_STAND
1,01/10512M,,46.00000,,,,,46.02000,9,1.000000,,1,STAND,1,1_01/10512M,9,1_01/10512M_STAND
1,02/060400001,,,,,,,50.00000,9,1.000000,,1,STAND,1,1_02/060400001,9,1_02/060400001_STAND
1,PR/0617/0243-A,,,,,,,,,,,1,STAND,1,1_PR/0617/0243-A,,1_PR/0617/0243-A_STAND
1,PR/0703/0001,,,,,,,,,,,1,STAND,1,1_PR/0703/0001,,1_PR/0703/0001_STAND
1,10/00301,,,,,,,63.50800,9,1.000000,,1,STAND,1,1_10/00301,9,1_10/00301_STAND
1,02/09766,,,,,,,1101.40300,9,1.000000,,1,STAND,1,1_02/09766,9,1_02/09766_STAND
1,02/10673,,,,,,,6.93500,9,1.000000,,1,STAND,1,1_02/10673,9,1_02/10673_STAND
1,02/10695A,,,,,,,33.18400,9,1.000000,,1,STAND,1,1_02/10695A,9,1_02/10695A_STAND
1,11/11012B,,,,,,,3.93700,9,1.000000,,1,STAND,1,1_11/11012B,9,1_11/11012B_STAND
1,.YTA0,,,,,,,4.62600,9,1.000000,,4,STAND,1,1_.YTA0,9,1_.YTA0_STAND
1,PR/0617/0342,,,,,,,,,,,1,STAND,1,1_PR/0617/0342,,1_PR/0617/0342_STAND
1,PR/1047/0033,,,,,,,,,,,1,STAND,1,1_PR/1047/0033,,1_PR/1047/0033_STAND
1,01/09913R,,,,,,,210.89000,9,1.000000,,1,STAND,1,1_01/09913R,9,1_01/09913R_STAND
1,PR/1149/0006,,,,,,,,,,,1,STAND,1,1_PR/1149/0006,,1_PR/1149/0006_STAND
1,02/10892,,,,,,,29.60700,9,1.000000,,1,STAND,1,1_02/10892,9,1_02/10892_STAND
1,55/03002,,50.00000,,,,,23.90300,9,1.000000,,1,STAND,1,1_55/03002,9,1_55/03002_STAND
1,PR/1206/0019,,,,,,,,,,,1,STAND,1,1_PR/1206/0019,,1_PR/1206/0019_STAND
1,12/069000002,,,,,,,19.54000,9,1.000000,,1,STAND,1,1_12/069000002,9,1_12/069000002_STAND
1,02/10750R,,,,,,,15.79300,9,1.000000,,1,STAND,1,1_02/10750R,9,1_02/10750R_STAND
1,04/1609100075I,,,,,,,0.30000,9,1.000000,,1,STAND,1,1_04/1609100075I,9,1_04/1609100075I_STAND
1,04/1609175050,,,,,,,0.39200,9,1.000000,,1,STAND,1,1_04/1609175050,9,1_04/1609175050_STAND
1,01/10297,,,,,,,14.60900,9,1.000000,,1,STAND,1,1_01/10297,9,1_01/10297_STAND
1,04/1609360075,,,,,,,1.48700,9,1.000000,,1,STAND,1,1_04/1609360075,9,1_04/1609360075_STAND
1,01/08104M1,,1.50000,,,,,1.61000,9,1.000000,,1,STAND,1,1_01/08104M1,9,1_01/08104M1_STAND
1,01/10326,,,,,,,387.44000,9,1.000000,,1,STAND,1,1_01/10326,9,1_01/10326_STAND
1,02/10812R,,,,,,,18.00000,9,1.000000,,1,STAND,1,1_02/10812R,9,1_02/10812R_STAND
1,.W91,,,,,,,9.21800,9,1.000000,,1,STAND,1,1_.W91,9,1_.W91_STAND
1,CM.0120,,,,,,,,,,,1,STAND,1,1_CM.0120,,1_CM.0120_STAND
1,01/1030502,,30.00000,,,,,0.00000,,0.000000,,1,STAND,1,1_01/1030502,,1_01/1030502_STAND
1,02/1083501M2,,18.00000,,,,,13.35000,9,1.000000,,1,STAND,1,1_02/1083501M2,9,1_02/1083501M2_STAND
1,02/10807,,,,,,,37.98300,9,1.000000,,1,STAND,1,1_02/10807,9,1_02/10807_STAND
1,PR/0617/0315,,,,,,,,,,,1,STAND,1,1_PR/0617/0315,,1_PR/0617/0315_STAND
1,12/80502,,,,,,,3.31000,9,1.000000,,1,STAND,1,1_12/80502,9,1_12/80502_STAND
1,02/10829,,,,,,,281.46300,9,1.000000,,1,STAND,1,1_02/10829,9,1_02/10829_STAND
1,02/10897,,,,,,,1069.07200,9,1.000000,,1,STAND,1,1_02/10897,9,1_02/10897_STAND
1,12/80902,,,,,,,6.39000,9,1.000000,,1,STAND,1,1_12/80902,9,1_12/80902_STAND
1,04/01113A,,,,,,,0.58700,9,1.000000,,1,STAND,1,1_04/01113A,9,1_04/01113A_STAND
1,02/1083501M,,150.00000,,,,,138.00000,9,1.000000,,1,STAND,1,1_02/1083501M,9,1_02/1083501M_STAND
1,01/1030201,,140.00000,,,,,131.95000,9,1.000000,,1,STAND,1,1_01/1030201,9,1_01/1030201_STAND
1,10/9003101,,10.00000,,,,,7.60000,9,1.000000,,1,STAND,1,1_10/9003101,9,1_10/9003101_STAND
1,PR/0718/0010-A,,,,,,,,,,,1,STAND,1,1_PR/0718/0010-A,,1_PR/0718/0010-A_STAND
1,01/10051,,,,,,,346.07000,9,1.000000,,1,STAND,1,1_01/10051,9,1_01/10051_STAND
1,01/10241C,,,,,,,138.37500,9,1.000000,,1,STAND,1,1_01/10241C,9,1_01/10241C_STAND
1,53/32505,,7.00000,,,,,0.00000,,0.000000,,1,STAND,1,1_53/32505,,1_53/32505_STAND
1,01/09876C,,,,,,,5.05700,9,1.000000,,1,STAND,1,1_01/09876C,9,1_01/09876C_STAND
1,01/0982402H,,340.00000,,,,,285.00000,9,1.000000,,1,STAND,1,1_01/0982402H,9,1_01/0982402H_STAND
1,01/1013401,,5.00000,,,,,6.91000,9,1.000000,,1,STAND,1,1_01/1013401,9,1_01/1013401_STAND
1,01/10110,,,,,,,3.72300,9,1.000000,,1,STAND,1,1_01/10110,9,1_01/10110_STAND
1,02/10286,,,,,,,0.00000,,0.000000,,1,STAND,1,1_02/10286,,1_02/10286_STAND
1,01/1027201M,,,,,,,1.65000,9,1.000000,,1,STAND,1,1_01/1027201M,9,1_01/1027201M_STAND
1,PR/1725/0006-A,,,,,,,,,,,1,STAND,1,1_PR/1725/0006-A,,1_PR/1725/0006-A_STAND
1,PR/1725/0007-A,,,,,,,,,,,1,STAND,1,1_PR/1725/0007-A,,1_PR/1725/0007-A_STAND
1,PR/LUMI/0003,,,,,,,,,,,1,STAND,1,1_PR/LUMI/0003,,1_PR/LUMI/0003_STAND
1,PR/1708/0026,,,,,,,,,,,1,STAND,1,1_PR/1708/0026,,1_PR/1708/0026_STAND
1,PR/1621/0019,,,,,,,,,,,1,STAND,1,1_PR/1621/0019,,1_PR/1621/0019_STAND
1,PR/0617/0180,,,,,,,,,,,1,STAND,1,1_PR/0617/0180,,1_PR/0617/0180_STAND
1,01/09198R,,,,,,,,,,,1,STAND,1,1_01/09198R,,1_01/09198R_STAND
1,PR/1857/0004,,,,,,,,,,,1,STAND,1,1_PR/1857/0004,,1_PR/1857/0004_STAND
1,.PAP-V,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.PAP-V,,1_.PAP-V_STAND
1,PR/1489/0014,,,,,,,,,,,1,STAND,1,1_PR/1489/0014,,1_PR/1489/0014_STAND
1,02/10662M,,4.75000,,,,,4.75000,9,1.000000,,1,STAND,1,1_02/10662M,9,1_02/10662M_STAND
1,02/150500001M,,10.00000,,,,,8.23000,9,1.000000,,1,STAND,1,1_02/150500001M,9,1_02/150500001M_STAND
1,02/150500001M1,,10.00000,,,,,7.37000,9,1.000000,,1,STAND,1,1_02/150500001M1,9,1_02/150500001M1_STAND
1,PR/0013/0035,,,,,,,,,,,1,STAND,1,1_PR/0013/0035,,1_PR/0013/0035_STAND
1,PR/1017/0003,,,,,,,,,,,1,STAND,1,1_PR/1017/0003,,1_PR/1017/0003_STAND
1,02/08729,,,,,,,18.68900,9,1.000000,,1,STAND,1,1_02/08729,9,1_02/08729_STAND
1,01/10331R,,,,,,,55.38100,9,1.000000,,1,STAND,1,1_01/10331R,9,1_01/10331R_STAND
1,02/09169,,,,,,,2.82000,9,1.000000,,1,STAND,1,1_02/09169,9,1_02/09169_STAND
1,03/00154,,,,,,,29.86400,9,1.000000,,1,STAND,1,1_03/00154,9,1_03/00154_STAND
1,12/80546A,,,,,,,7.21800,9,1.000000,,1,STAND,1,1_12/80546A,9,1_12/80546A_STAND
1,PR/0718/0010-B,,,,,,,,,,,1,STAND,1,1_PR/0718/0010-B,,1_PR/0718/0010-B_STAND
1,12/80946,,15.00000,,,,,13.50000,9,1.000000,,1,STAND,1,1_12/80946,9,1_12/80946_STAND
1,01/10157A,,,,,,,82.30900,9,1.000000,,1,STAND,1,1_01/10157A,9,1_01/10157A_STAND
1,01/10158A,,,,,,,82.31200,9,1.000000,,1,STAND,1,1_01/10158A,9,1_01/10158A_STAND
1,54/62520,,13.00000,,,,,11.22000,9,1.000000,,1,STAND,1,1_54/62520,9,1_54/62520_STAND
1,01/100101000,,89.00000,,,,,76.30000,9,1.000000,,1,STAND,1,1_01/100101000,9,1_01/100101000_STAND
1,03/00437,,,,,,,101.59600,9,1.000000,,1,STAND,1,1_03/00437,9,1_03/00437_STAND
1,03/1221048,,,,,,,24.34400,9,1.000000,,1,STAND,1,1_03/1221048,9,1_03/1221048_STAND
1,PR/1809/0001,,,,,,,,,,,1,STAND,1,1_PR/1809/0001,,1_PR/1809/0001_STAND
1,PR/1286/0025,,,,,,,,,,,1,STAND,1,1_PR/1286/0025,,1_PR/1286/0025_STAND
1,03/00412R,,,,,,,30.24700,9,1.000000,,1,STAND,1,1_03/00412R,9,1_03/00412R_STAND
1,02/10722,,,,,,,193.13300,9,1.000000,,1,STAND,1,1_02/10722,9,1_02/10722_STAND
1,02/10685M,,1.50000,,,,,2.48000,9,1.000000,,1,STAND,1,1_02/10685M,9,1_02/10685M_STAND
1,02/10685M1,,0.80000,,,,,2.08000,9,1.000000,,1,STAND,1,1_02/10685M1,9,1_02/10685M1_STAND
1,03/1421065,,,,,,,29.10300,9,1.000000,,1,STAND,1,1_03/1421065,9,1_03/1421065_STAND
1,01/1012301,,9.00000,,,,,8.04000,9,1.000000,,1,STAND,1,1_01/1012301,9,1_01/1012301_STAND
1,12/80564,,,,,,,5.71500,9,1.000000,,1,STAND,1,1_12/80564,9,1_12/80564_STAND
1,PR/0617/0181,,,,,,,,,,,1,STAND,1,1_PR/0617/0181,,1_PR/0617/0181_STAND
1,PR/1621/0020,,,,,,,,,,,1,STAND,1,1_PR/1621/0020,,1_PR/1621/0020_STAND
1,PR/LUMI/0004,,,,,,,,,,,1,STAND,1,1_PR/LUMI/0004,,1_PR/LUMI/0004_STAND
1,02/10490M,,54.00000,,,,,18.80000,9,1.000000,,1,STAND,1,1_02/10490M,9,1_02/10490M_STAND
1,PR/1621/0014,,,,,,,,,,,1,STAND,1,1_PR/1621/0014,,1_PR/1621/0014_STAND
1,PR/0617/0247,,,,,,,,,,,1,STAND,1,1_PR/0617/0247,,1_PR/0617/0247_STAND
1,12/PG05205,,15.00000,,,,,12.96000,9,1.000000,,1,STAND,1,1_12/PG05205,9,1_12/PG05205_STAND
1,PR/1621/0025,,,,,,,,,,,1,STAND,1,1_PR/1621/0025,,1_PR/1621/0025_STAND
1,US.014-R,,,,,,,375.00000,9,1.000000,,1,STAND,1,1_US.014-R,9,1_US.014-R_STAND
1,01/1033601,,700.00000,,,,,616.00000,9,1.000000,,1,STAND,1,1_01/1033601,9,1_01/1033601_STAND
1,03/1221040,,,,,,,28.97100,9,1.000000,,1,STAND,1,1_03/1221040,9,1_03/1221040_STAND
1,PR/SALE/0001,,,,,,,,,,,1,STAND,1,1_PR/SALE/0001,,1_PR/SALE/0001_STAND
1,55/81608222M,,150.00000,,,,,149.51000,9,1.000000,,1,STAND,1,1_55/81608222M,9,1_55/81608222M_STAND
1,12/80960,,,,,,,5.68300,9,1.000000,,1,STAND,1,1_12/80960,9,1_12/80960_STAND
1,12/80961,,,,,,,4.36000,9,1.000000,,1,STAND,1,1_12/80961,9,1_12/80961_STAND
1,PR/0617/0180-A,,,,,,,,,,,1,STAND,1,1_PR/0617/0180-A,,1_PR/0617/0180-A_STAND
1,PR/0617/0180-B,,,,,,,,,,,1,STAND,1,1_PR/0617/0180-B,,1_PR/0617/0180-B_STAND
1,PR/1621/0021,,,,,,,,,,,1,STAND,1,1_PR/1621/0021,,1_PR/1621/0021_STAND
1,PR/0845/0005,,,,,,,,,,,1,STAND,1,1_PR/0845/0005,,1_PR/0845/0005_STAND
1,PR/0048/0061,,,,,,,,,,,1,STAND,1,1_PR/0048/0061,,1_PR/0048/0061_STAND
1,PR/1708/0035,,,,,,,,,,,1,STAND,1,1_PR/1708/0035,,1_PR/1708/0035_STAND
1,PR/0617/0314,,,,,,,,,,,1,STAND,1,1_PR/0617/0314,,1_PR/0617/0314_STAND
1,PR/SALE/0002,,,,,,,,,,,1,STAND,1,1_PR/SALE/0002,,1_PR/SALE/0002_STAND
1,02/10817C,,,,,,,259.22400,9,1.000000,,1,STAND,1,1_02/10817C,9,1_02/10817C_STAND
1,56/10020,,6.00000,,,,,3.00500,9,1.000000,,1,STAND,1,1_56/10020,9,1_56/10020_STAND
1,.YESRH,,0.00000,,,,,0.00000,,0.000000,,1,STAND,1,1_.YESRH,,1_.YESRH_STAND
1,.YTAM,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.YTAM,,1_.YTAM_STAND
1,.YTAMH,,,,,,,27.00000,9,1.000000,,1,STAND,1,1_.YTAMH,9,1_.YTAMH_STAND
1,01/08474,,,,,,,175.92900,9,1.000000,,1,STAND,1,1_01/08474,9,1_01/08474_STAND
1,03/1431080R,,,,,,,30.83100,9,1.000000,,1,STAND,1,1_03/1431080R,9,1_03/1431080R_STAND
1,01/0971101,,5.00000,,,,,3.00000,9,1.000000,,1,STAND,1,1_01/0971101,9,1_01/0971101_STAND
1,03/1521110,,,,,,,40.21100,9,1.000000,,1,STAND,1,1_03/1521110,9,1_03/1521110_STAND
1,03/1531125,,,,,,,38.44200,9,1.000000,,1,STAND,1,1_03/1531125,9,1_03/1531125_STAND
1,02/1049599,,115.00000,,,,,104.00000,9,1.000000,,1,STAND,1,1_02/1049599,9,1_02/1049599_STAND
1,03/00443A02,,22.00000,,,,,6.80000,9,1.000000,,1,STAND,1,1_03/00443A02,9,1_03/00443A02_STAND
1,03/00441,,,,,,,63.75400,9,1.000000,,1,STAND,1,1_03/00441,9,1_03/00441_STAND
1,56/32005MPA,,,,,,,13.80400,9,1.000000,,1,STAND,1,1_56/32005MPA,9,1_56/32005MPA_STAND
1,UP.121,,,,,,,1102.49400,9,1.000000,,1,STAND,1,1_UP.121,9,1_UP.121_STAND
1,02/1077902,,,,,,,1.48800,9,1.000000,,1,STAND,1,1_02/1077902,9,1_02/1077902_STAND
1,91/10002,,,,,,,2.46700,9,1.000000,,1,STAND,1,1_91/10002,9,1_91/10002_STAND
1,01/09876C01,,3.62000,,,,,1.73000,9,1.000000,,1,STAND,1,1_01/09876C01,9,1_01/09876C01_STAND
1,02/10836,,,,,,,8.92900,9,1.000000,,1,STAND,1,1_02/10836,9,1_02/10836_STAND
1,01/09998,,,,,,,127.38600,9,1.000000,,1,STAND,1,1_01/09998,9,1_01/09998_STAND
1,02/09310AM1,,1.40000,,,,,0.30000,9,1.000000,,1,STAND,1,1_02/09310AM1,9,1_02/09310AM1_STAND
1,02/10921,,6.50000,,,,,8.60400,9,1.000000,,1,STAND,1,1_02/10921,9,1_02/10921_STAND
1,.TINY-VERD,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.TINY-VERD,,1_.TINY-VERD_STAND
1,.W977,,,,,,,0.00000,,0.000000,,2,STAND,1,1_.W977,,1_.W977_STAND
1,PR/1505/0020,,,,,,,,,,,1,STAND,1,1_PR/1505/0020,,1_PR/1505/0020_STAND
1,.YESM,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.YESM,,1_.YESM_STAND
1,01/10225,,,,,,,413.77400,9,1.000000,,1,STAND,1,1_01/10225,9,1_01/10225_STAND
1,.W917,,,,,,,0.00000,,0.000000,,2,STAND,1,1_.W917,,1_.W917_STAND
1,.YES,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.YES,,1_.YES_STAND
1,PR/0634/0041,,,,,,,,,,,1,STAND,1,1_PR/0634/0041,,1_PR/0634/0041_STAND
1,03/00219,,,,,,,118.12700,9,1.000000,,1,STAND,1,1_03/00219,9,1_03/00219_STAND
1,PR/BESS/0002,,,,,,,,,,,1,STAND,1,1_PR/BESS/0002,,1_PR/BESS/0002_STAND
1,.YESMSV,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.YESMSV,,1_.YESMSV_STAND
1,03/00443B01,,90.00000,,,,,49.80000,9,1.000000,,1,STAND,1,1_03/00443B01,9,1_03/00443B01_STAND
1,03/00319,,,,,,,50.10700,9,1.000000,,1,STAND,1,1_03/00319,9,1_03/00319_STAND
1,03/00443B,,,,,,,64.61700,9,1.000000,,1,STAND,1,1_03/00443B,9,1_03/00443B_STAND
1,02/10817C01M,,8.00000,,,,,10.50000,9,1.000000,,1,STAND,1,1_02/10817C01M,9,1_02/10817C01M_STAND
1,.PAP-E,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.PAP-E,,1_.PAP-E_STAND
1,12/HD400046A,,57.00000,,,,,56.20000,9,1.000000,,1,STAND,1,1_12/HD400046A,9,1_12/HD400046A_STAND
1,PR/0617/0329-A,,,,,,,,,,,1,STAND,1,1_PR/0617/0329-A,,1_PR/0617/0329-A_STAND
1,.W980,,,,,,,0.00000,9,1.000000,,4,STAND,1,1_.W980,9,1_.W980_STAND
1,01/0991601,,5.00000,,,,,4.26900,9,1.000000,,1,STAND,1,1_01/0991601,9,1_01/0991601_STAND
1,12/70234,,,,,,,54.85000,9,1.000000,,1,STAND,1,1_12/70234,9,1_12/70234_STAND
1,UP.121-05,,62.00000,,,,,52.38000,9,1.000000,,1,STAND,1,1_UP.121-05,9,1_UP.121-05_STAND
1,PR/0634/0042,,,,,,,,,,,1,STAND,1,1_PR/0634/0042,,1_PR/0634/0042_STAND
1,.BATA,,,,,,,0.00000,,0.000000,,1,STAND,1,1_.BATA,,1_.BATA_STAND
1,02/10504A,,,,,,,31.94500,9,1.000000,,1,STAND,1,1_02/10504A,9,1_02/10504A_STAND
1,01/10124,,70.00000,,,,,70.00000,9,1.000000,,1,STAND,1,1_01/10124,9,1_01/10124_STAND
1,PR/1638/0003,,,,,,,,,,,1,STAND,1,1_PR/1638/0003,,1_PR/1638/0003_STAND
1,12/4025081,,,,,,,87.01000,9,1.000000,,1,STAND,1,1_12/4025081,9,1_12/4025081_STAND
1,PR/0617/0181-A,,,,,,,,,,,1,STAND,1,1_PR/0617/0181-A,,1_PR/0617/0181-A_STAND
1,PR/1800/0002,,,,,,,,,,,1,STAND,1,1_PR/1800/0002,,1_PR/1800/0002_STAND
1,PR/1800/0001,,,,,,,,,,,1,STAND,1,1_PR/1800/0001,,1_PR/1800/0001_STAND
1,12/4025082,,,,,,,77.11000,9,1.000000,,1,STAND,1,1_12/4025082,9,1_12/4025082_STAND
1,PR/0617/0243-B,,,,,,,,,,,1,STAND,1,1_PR/0617/0243-B,,1_PR/0617/0243-B_STAND
1,12/NY00002,,0.50000,,,,,0.00000,9,1.000000,,1,STAND,1,1_12/NY00002,9,1_12/NY00002_STAND
1,PR/1007/0072,,,,,,,,,,,1,STAND,1,1_PR/1007/0072,,1_PR/1007/0072_STAND
1,02/10504AR,,,,,,,8.59300,9,1.000000,,1,STAND,1,1_02/10504AR,9,1_02/10504AR_STAND
1,70/1401035495,,,,,,,7.25000,9,1.000000,,1,STAND,1,1_70/1401035495,9,1_70/1401035495_STAND
1,70/1401065495,,,,,,,8.26000,9,1.000000,,1,STAND,1,1_70/1401065495,9,1_70/1401065495_STAND
1,70/7030709,,0.02100,,,,,0.02000,9,1.000000,,1,STAND,1,1_70/7030709,9,1_70/7030709_STAND
1,70/7030716BM,,0.01000,,,,,0.01000,9,1.000000,,1,STAND,1,1_70/7030716BM,9,1_70/7030716BM_STAND
1,70/7030716M,,0.01000,,,,,0.01000,9,1.000000,,1,STAND,1,1_70/7030716M,9,1_70/7030716M_STAND
1,PR/0904/0004,,,,,,,,,,,1,STAND,1,1_PR/0904/0004,,1_PR/0904/0004_STAND
1,70/70307195A,,,,,,,0.00000,9,1.000000,,1,STAND,1,1_70/70307195A,9,1_70/70307195A_STAND
1,70/70307195BM,,0.01000,,,,,0.01000,9,1.000000,,1,STAND,1,1_70/70307195BM,9,1_70/70307195BM_STAND
1,70/70307195M,,0.01000,,,,,0.01000,9,1.000000,,1,STAND,1,1_70/70307195M,9,1_70/70307195M_STAND
1,70/70307B,,1.00000,,,,,0.70000,9,1.000000,,1,STAND,1,1_70/70307B,9,1_70/70307B_STAND
1,PR/0617/0243-C,,,,,,,,,,,1,STAND,1,1_PR/0617/0243-C,,1_PR/0617/0243-C_STAND
1,PR/0254/0009,,,,,,,,,,,1,STAND,1,1_PR/0254/0009,,1_PR/0254/0009_STAND
1,PR/0845/0006,,,,,,,,,,,1,STAND,1,1_PR/0845/0006,,1_PR/0845/0006_STAND
1,12/402808R,,,,,,,52.00000,9,1.000000,,1,STAND,1,1_12/402808R,9,1_12/402808R_STAND
1,12/403010,,,,,,,83.38300,9,1.000000,,1,STAND,1,1_12/403010,9,1_12/403010_STAND
1,12/4030101,,,,,,,10990.00000,1,1.000000,,1,STAND,1,1_12/4030101,1,1_12/4030101_STAND
1,PR/0845/0024,,,,,,,,,,,1,STAND,1,1_PR/0845/0024,,1_PR/0845/0024_STAND
1,02/10839,,,,,,,63.92700,9,1.000000,,1,STAND,1,1_02/10839,9,1_02/10839_STAND
1,01/10331,,,,,,,491.03100,9,1.000000,,1,STAND,1,1_01/10331,9,1_01/10331_STAND
1,02/09636M,,20.00000,,,,,,,,,1,STAND,1,1_02/09636M,,1_02/09636M_STAND
1,02/07530B,,,,,,,50.59800,9,1.000000,,1,STAND,1,1_02/07530B,9,1_02/07530B_STAND
1,03/6423095,,,,,,,1.28400,9,1.000000,,1,STAND,1,1_03/6423095,9,1_03/6423095_STAND
1,02/10891R,,,,,,,79.64200,9,1.000000,,1,STAND,1,1_02/10891R,9,1_02/10891R_STAND
1,PR/0617/0243-D,,,,,,,,,,,1,STAND,1,1_PR/0617/0243-D,,1_PR/0617/0243-D_STAND
1,12/402007,,,,,,,9186.57100,1,1.000000,,1,STAND,1,1_12/402007,1,1_12/402007_STAND
1,10/00368R,,,,,,,,,,,1,STAND,1,1_10/00368R,,1_10/00368R_STAND
1,12/4020071,,,,,,,55.21300,9,1.000000,,1,STAND,1,1_12/4020071,9,1_12/4020071_STAND
1,02/10441CM,,30.00000,,,,,30.00000,9,1.000000,,1,STAND,1,1_02/10441CM,9,1_02/10441CM_STAND
1,13/10605,,0.00000,,,,,8359.00000,1,1.000000,,1,STAND,1,1_13/10605,1,1_13/10605_STAND
1,02/10496M,,12.00000,,,,,7.95000,9,1.000000,,1,STAND,1,1_02/10496M,9,1_02/10496M_STAND
1,02/10512M,,5.00000,,,,,3.50000,9,1.000000,,1,STAND,1,1_02/10512M,9,1_02/10512M_STAND
1,02/10514M1,,500.00000,,,,,300.00000,9,1.000000,,1,STAND,1,1_02/10514M1,9,1_02/10514M1_STAND
1,02/10514M2,,1725.00000,,,,,1450.00000,9,1.000000,,1,STAND,1,1_02/10514M2,9,1_02/10514M2_STAND
1,02/10519M,,5.00000,,,,,3.50000,9,1.000000,,1,STAND,1,1_02/10519M,9,1_02/10519M_STAND
1,02/10521M,,0.70000,,,,,0.57000,9,1.000000,,1,STAND,1,1_02/10521M,9,1_02/10521M_STAND
1,02/10523M,,5.00000,,,,,3.50000,9,1.000000,,1,STAND,1,1_02/10523M,9,1_02/10523M_STAND
1,02/10524M,,5.00000,,,,,3.50000,9,1.000000,,1,STAND,1,1_02/10524M,9,1_02/10524M_STAND
1,02/1052801,,45.00000,,,,,45.00000,9,1.000000,,1,STAND,1,1_02/1052801,9,1_02/1052801_STAND
1,02/10541,,,,,,,1.84000,9,1.000000,,1,STAND,1,1_02/10541,9,1_02/10541_STAND
1,02/10542,,,,,,,1.84000,9,1.000000,,1,STAND,1,1_02/10542,9,1_02/10542_STAND
1,PR/1851/0003,,,,,,,,,,,1,STAND,1,1_PR/1851/0003,,1_PR/1851/0003_STAND
1,PR/1729/0007,,,,,,,,,,,1,STAND,1,1_PR/1729/0007,,1_PR/1729/0007_STAND
1,PR/1621/0015,,,,,,,,,,,1,STAND,1,1_PR/1621/0015,,1_PR/1621/0015_STAND
1,02/10878,,,,,,,348.27700,9,1.000000,,1,STAND,1,1_02/10878,9,1_02/10878_STAND
1,PR/0837/0014,,,,,,,,,,,1,STAND,1,1_PR/0837/0014,,1_PR/0837/0014_STAND
1,12/50129,,115.00000,,,,,90.38000,9,1.000000,,1,STAND,1,1_12/50129,9,1_12/50129_STAND
1,PR/0617/024301,,,,,,,,,,,1,STAND,1,1_PR/0617/024301,,1_PR/0617/024301_STAND
1,01/10330,,,,,,,10.22800,9,1.000000,,1,STAND,1,1_01/10330,9,1_01/10330_STAND
1,03/1331065,,,,,,,0.00000,,0.000000,,1,STAND,1,1_03/1331065,,1_03/1331065_STAND
