empresa,ejercicio,tipo_movimiento,pedido,linea_pedido,clv_ped,fecha_servicio,articulo,acumula,cantidad,bultos,cantidad_s,bultos_s,precio,precio_iva,tipo_precio,descuento_1,descuento_2,descuento_3,comision_1,comision_2,comision_3,tipo_iva,variante,iva,recargo_e,precio_coste,pts_kl,aplic_pt_kl,total_linea,total_linea_base,total_linea_euro,moneda,cambio,cambio_euro,almacen,subcta,linea_producto,clv_sub,fecha_documento,presupuesto,linea_presupuesto,triangulado,lote_interno,od_linea,codexpe,campo1,campo2,porcentaje,eur_kg,empresa_id,moneda_id,almacen_id,pedido_id,name
1,2023,PV,23000438,2,,2023-09-12,10/02001,1,200.000,0.000,200.000,0.000,2.53000,2.53000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.62623,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-07-25,,,,,2,,,,,,1,9,1_1,1_1_PV_23000438,1_1_PV_23000438_2
1,2023,PV,23000546,5,,2023-10-10,10/02002,1,40.000,0.000,40.000,0.000,3.63000,3.63000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,1.31778,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-05,,,,,5,,,,,,1,9,1_1,1_1_PV_23000546,1_1_PV_23000546_5
1,2023,PV,23000553,1,,2023-11-09,10/02009,1,40.000,0.000,40.000,0.000,8.60000,8.60000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-10,,,,,1,,,,,,1,9,1_1,1_1_PV_23000553,1_1_PV_23000553_1
1,2023,PV,23000035,6,,2023-01-19,10/10062,1,50.000,0.000,50.000,0.000,1.67000,1.67000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.67865,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-01-18,,,,,6,,,,,,1,9,1_1,1_1_PV_23000035,1_1_PV_23000035_6
1,2023,PV,23000098,2,,,10/10004,1,2.000,0.000,2.000,0.000,40.00000,40.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,6.83849,,0,0.00000,0.00000,,9,1.000000,,1,4300145,1,,2023-02-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000098,1_1_PV_23000098_2
1,2023,PV,23000546,7,,2023-10-10,10/10062,1,20.000,0.000,20.000,0.000,1.67000,1.67000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.67865,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-05,,,,,7,,,,,,1,9,1_1,1_1_PV_23000546,1_1_PV_23000546_7
1,2023,PV,23000641,4,,2023-12-20,10/10062,1,204.000,0.000,204.000,0.000,1.67000,1.67000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.58694,,0,0.00000,0.00000,,9,1.000000,,1,4301244,1,,2023-11-24,,,,,4,,,,,,1,9,1_1,1_1_PV_23000641,1_1_PV_23000641_4
1,2023,PV,23000138,2,,2023-03-22,02/09002,1,32.000,0.000,32.000,0.000,97.50000,97.50000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,53.00884,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-03-01,,,,,2,,,,,,1,9,1_1,1_1_PV_23000138,1_1_PV_23000138_2
1,2023,PV,23000068,1,,2023-02-01,10/03002,1,20.000,0.000,20.000,0.000,20.41000,20.41000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,10.10951,,0,0.00000,0.00000,,9,1.000000,,1,4301856,1,,2023-01-30,,,,,1,,,,,,1,9,1_1,1_1_PV_23000068,1_1_PV_23000068_1
1,2023,PC,23000023,1,,2023-01-16,10/10008,1,15.000,0.000,15.000,0.000,10.70000,10.70000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,10.62492,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-01-13,,,,,1,,,,,,1,9,1_1,1_1_PC_23000023,1_1_PC_23000023_1
1,2023,PV,23000634,5,,2023-11-21,10/10043,1,48.000,0.000,48.000,0.000,1.27000,1.27000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.39921,,0,0.00000,0.00000,,9,1.000000,,1,4300145,1,,2023-11-21,,,,,5,,,,,,1,9,1_1,1_1_PV_23000634,1_1_PV_23000634_5
1,2023,PV,23000073,4,,2023-02-23,10/10060,1,1000.000,0.000,1000.000,0.000,1.31000,1.31000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.75000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-01-30,,,,,4,,,,,,1,9,1_1,1_1_PV_23000073,1_1_PV_23000073_4
1,2023,PC,23000058,5,,2023-02-28,10/10060,1,2000.000,0.000,2000.000,0.000,0.75000,0.75000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.75000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-07,,,,,3,,,,,,1,9,1_1,1_1_PC_23000058,1_1_PC_23000058_5
1,2023,PV,23000366,4,,2023-07-07,10/10060,1,1000.000,0.000,1000.000,0.000,1.31000,1.31000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.75000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-06-16,,,,,4,,,,,,1,9,1_1,1_1_PV_23000366,1_1_PV_23000366_4
1,2023,PC,23000222,3,,2023-07-13,10/10060,1,1500.000,0.000,1500.000,0.000,0.75000,0.75000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.75000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-06-19,,,,,2,,,,,,1,9,1_1,1_1_PC_23000222,1_1_PC_23000222_3
1,2023,PV,23000529,4,,2023-10-24,10/10060,1,1000.000,0.000,1000.000,0.000,1.31000,1.31000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.75000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-09-27,,,,,4,,,,,,1,9,1_1,1_1_PV_23000529,1_1_PV_23000529_4
1,2023,PC,23000323,3,,2023-11-07,10/10060,1,1000.000,0.000,1000.000,0.000,0.75000,0.75000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.75000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-10-17,,,,,2,,,,,,1,9,1_1,1_1_PC_23000323,1_1_PC_23000323_3
1,2023,PC,23000346,3,,2023-11-30,10/10060,1,1000.000,0.000,1000.000,0.000,0.75000,0.75000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.75000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-11-07,,,,,2,,,,,,1,9,1_1,1_1_PC_23000346,1_1_PC_23000346_3
1,2023,PC,23000184,7,,2023-06-16,10/10063,1,1000.000,0.000,1000.000,0.000,0.31000,0.31000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.37117,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-05-24,,,,,3,,,,,,1,9,1_1,1_1_PC_23000184,1_1_PC_23000184_7
1,2023,PV,23000335,2,,2023-06-06,10/10063,1,100.000,0.000,100.000,0.000,1.13000,1.13000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37117,,0,0.00000,0.00000,,9,1.000000,,1,4300052,1,,2023-06-02,,,,,2,,,,,,1,9,1_1,1_1_PV_23000335,1_1_PV_23000335_2
1,2023,PV,23000350,2,,2023-06-12,10/10063,1,145.000,0.000,145.000,0.000,1.13000,1.13000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37117,,0,0.00000,0.00000,,9,1.000000,,1,4301574,1,,2023-06-09,,,,,2,,,,,,1,9,1_1,1_1_PV_23000350,1_1_PV_23000350_2
1,2023,PV,23000201,6,,2023-04-20,10/10080,1,200.000,0.000,200.000,0.000,1.54000,1.54000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.60781,,0,0.00000,0.00000,,9,1.000000,,1,4300837,1,,2023-03-28,,,,,6,,,,,,1,9,1_1,1_1_PV_23000201,1_1_PV_23000201_6
1,2023,PV,23000587,2,,2023-11-02,10/10080,1,100.000,0.000,100.000,0.000,1.54000,1.54000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.60026,,0,0.00000,0.00000,,9,1.000000,,1,4300837,1,,2023-10-30,,,,,2,,,,,,1,9,1_1,1_1_PV_23000587,1_1_PV_23000587_2
1,2023,PV,23000025,4,,2023-02-01,10/10083,1,25.000,0.000,25.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37613,,0,0.00000,0.00000,,9,1.000000,,1,4301757,1,,2023-01-13,,,,,4,,,,,,1,9,1_1,1_1_PV_23000025,1_1_PV_23000025_4
1,2023,PV,23000035,2,,2023-01-19,10/10083,1,30.000,0.000,30.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37613,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-01-18,,,,,2,,,,,,1,9,1_1,1_1_PV_23000035,1_1_PV_23000035_2
1,2023,PV,23000036,2,,2023-02-03,10/10083,1,80.000,0.000,80.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37613,,0,0.00000,0.00000,,9,1.000000,,1,4301621,1,,2023-01-18,,,,,2,,,,,,1,9,1_1,1_1_PV_23000036,1_1_PV_23000036_2
1,2023,PV,23000597,1,,2023-11-23,03/2421050,1,4.000,0.000,4.000,0.000,131.55000,131.55000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,39.61584,,0,0.00000,0.00000,,9,1.000000,,1,4300066,1,,2023-11-08,,,,,1,,,,,,1,9,1_1,1_1_PV_23000597,1_1_PV_23000597_1
1,2023,PV,23000536,4,,2023-10-20,03/6431080,1,4.000,0.000,4.000,0.000,258.13000,258.13000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,76.18835,,0,0.00000,0.00000,,9,1.000000,,1,4301708,1,,2023-10-03,,,,,4,,,,,,1,9,1_1,1_1_PV_23000536,1_1_PV_23000536_4
1,2023,PV,23000098,4,,,10/10140,1,25.000,0.000,25.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.20000,,0,0.00000,0.00000,,9,1.000000,,1,4300145,1,,2023-02-09,,,,,4,,,,,,1,9,1_1,1_1_PV_23000098,1_1_PV_23000098_4
1,2023,PV,23000035,3,,2023-01-19,10/10180,1,60.000,0.000,60.000,0.000,0.30000,0.30000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.03581,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-01-18,,,,,3,,,,,,1,9,1_1,1_1_PV_23000035,1_1_PV_23000035_3
1,2023,PV,23000041,2,,2023-01-20,10/10083,1,100.000,0.000,100.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37613,,0,0.00000,0.00000,,9,1.000000,,1,4301799,1,,2023-01-19,,,,,2,,,,,,1,9,1_1,1_1_PV_23000041,1_1_PV_23000041_2
1,2023,PC,23000043,3,,2023-02-20,10/10083,1,500.000,0.000,500.000,0.000,0.37000,0.37000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.37613,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-01-30,,,,,2,,,,,,1,9,1_1,1_1_PC_23000043,1_1_PC_23000043_3
1,2023,PV,23000274,2,,2023-05-16,10/10160,1,56.000,0.000,56.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.09193,,0,0.00000,0.00000,,9,1.000000,,1,4301017,1,,2023-05-08,,,,,2,,,,,,1,9,1_1,1_1_PV_23000274,1_1_PV_23000274_2
1,2023,PC,23000180,5,,2023-06-04,10/10160,1,3000.000,0.000,3000.000,0.000,0.09000,0.09000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.09193,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-05-23,,,,,4,,,,,,1,9,1_1,1_1_PC_23000180,1_1_PC_23000180_5
1,2023,PV,23000366,3,,2023-07-07,10/10160,1,1000.000,0.000,1000.000,0.000,0.22000,0.22000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.09193,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-06-16,,,,,3,,,,,,1,9,1_1,1_1_PV_23000366,1_1_PV_23000366_3
1,2023,PV,23000407,4,,2023-07-28,10/10160,1,25.000,0.000,25.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.06974,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-07-07,,,,,4,,,,,,1,9,1_1,1_1_PV_23000407,1_1_PV_23000407_4
1,2023,PV,23000438,4,,2023-09-12,10/10160,1,100.000,0.000,100.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.06974,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-07-25,,,,,4,,,,,,1,9,1_1,1_1_PV_23000438,1_1_PV_23000438_4
1,2023,PV,23000529,1,,2023-10-24,10/10160,1,2000.000,0.000,2000.000,0.000,0.22000,0.22000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.07523,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-09-27,,,,,1,,,,,,1,9,1_1,1_1_PV_23000529,1_1_PV_23000529_1
1,2023,PV,23000364,1,,2023-06-20,10/10161,1,100.000,0.000,100.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.55818,,0,0.00000,0.00000,,9,1.000000,,1,4300788,1,,2023-06-15,,,,,1,,,,,,1,9,1_1,1_1_PV_23000364,1_1_PV_23000364_1
1,2023,PV,23000546,4,,2023-10-10,10/10161,1,10.000,0.000,10.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.48406,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-05,,,,,4,,,,,,1,9,1_1,1_1_PV_23000546,1_1_PV_23000546_4
1,2023,PV,23000546,8,,2023-10-10,10/10161,1,20.000,0.000,20.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.48406,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-05,,,,,8,,,,,,1,9,1_1,1_1_PV_23000546,1_1_PV_23000546_8
1,2023,PV,23000553,4,,2023-11-09,10/10161,1,20.000,0.000,20.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.48406,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-10-10,,,,,4,,,,,,1,9,1_1,1_1_PV_23000553,1_1_PV_23000553_4
1,2023,PV,23000570,4,,2023-11-22,10/10161,1,100.000,0.000,100.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.48406,,0,0.00000,0.00000,,9,1.000000,,1,4301621,1,,2023-10-19,,,,,4,,,,,,1,9,1_1,1_1_PV_23000570,1_1_PV_23000570_4
1,2023,PV,23000641,5,,2023-12-20,10/10161,1,204.000,0.000,204.000,0.000,0.85000,0.85000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.48406,,0,0.00000,0.00000,,9,1.000000,,1,4301244,1,,2023-11-24,,,,,5,,,,,,1,9,1_1,1_1_PV_23000641,1_1_PV_23000641_5
1,2023,PV,23000035,4,,2023-01-19,10/10280,1,30.000,0.000,30.000,0.000,1.75000,1.75000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.31879,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-01-18,,,,,4,,,,,,1,9,1_1,1_1_PV_23000035,1_1_PV_23000035_4
1,2023,PV,23000313,2,,2023-06-20,10/10083,1,458.000,0.000,458.000,0.000,1.26000,1.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37226,,0,0.00000,0.00000,,9,1.000000,,1,4300652,1,,2023-05-23,,,,,2,,,,,,1,9,1_1,1_1_PV_23000313,1_1_PV_23000313_2
1,2023,PV,23000295,1,,2023-06-02,02/09002,1,48.000,0.000,48.000,0.000,97.50000,97.50000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,53.08041,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-05-16,,,,,1,,,,,,1,9,1_1,1_1_PV_23000295,1_1_PV_23000295_1
1,2023,PV,23000138,1,,2023-03-22,10/10410,1,1500.000,0.000,1500.000,0.000,1.46000,1.46000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.62000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-03-01,,,,,1,,,,,,1,9,1_1,1_1_PV_23000138,1_1_PV_23000138_1
1,2023,PC,23000184,5,,2023-06-16,10/10083,1,1000.000,0.000,1000.000,0.000,0.37000,0.37000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.37226,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-05-24,,,,,9,,,,,,1,9,1_1,1_1_PC_23000184,1_1_PC_23000184_5
1,2023,PV,23000557,3,,2023-11-07,10/10083,1,12.000,0.000,12.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37079,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-10-11,,,,,3,,,,,,1,9,1_1,1_1_PV_23000557,1_1_PV_23000557_3
1,2023,PV,23000584,4,,2023-11-16,10/10083,1,200.000,0.000,200.000,0.000,1.26000,1.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37079,,0,0.00000,0.00000,,9,1.000000,,1,4301819,1,,2023-10-26,,,,,4,,,,,,1,9,1_1,1_1_PV_23000584,1_1_PV_23000584_4
1,2023,PV,23000618,3,,2023-12-11,10/10083,1,24.000,0.000,24.000,0.000,1.51000,1.51000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.37079,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-11-14,,,,,3,,,,,,1,9,1_1,1_1_PV_23000618,1_1_PV_23000618_3
1,2023,PV,23000634,4,,2023-11-21,10/10140,1,48.000,0.000,48.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.20000,,0,0.00000,0.00000,,9,1.000000,,1,4300145,1,,2023-11-21,,,,,4,,,,,,1,9,1_1,1_1_PV_23000634,1_1_PV_23000634_4
1,2023,PV,23000600,1,,2023-11-09,10/101502,1,100.000,0.000,100.000,0.000,1.35000,1.35000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.06000,,0,0.00000,0.00000,,9,1.000000,,1,4301167,1,,2023-11-08,,,,,1,,,,,,1,9,1_1,1_1_PV_23000600,1_1_PV_23000600_1
1,2023,PV,23000214,2,,2023-04-04,10/10160,1,10.000,0.000,10.000,0.000,0.26000,0.26000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.09193,,0,0.00000,0.00000,,9,1.000000,,1,4301408,1,,2023-04-03,,,,,2,,,,,,1,9,1_1,1_1_PV_23000214,1_1_PV_23000214_2
1,2023,PV,23000109,22,,2023-03-16,10/10180,1,100.000,0.000,100.000,0.000,0.28000,0.28000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.03581,,0,0.00000,0.00000,,9,1.000000,,1,4300617,1,,2023-02-16,,,,,20,,,,,,1,9,1_1,1_1_PV_23000109,1_1_PV_23000109_22
1,2023,PV,23000301,3,,2023-05-18,10/10180,1,100.000,0.000,100.000,0.000,0.30000,0.30000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.03581,,0,0.00000,0.00000,,9,1.000000,,1,4301682,1,,2023-05-17,,,,,3,,,,,,1,9,1_1,1_1_PV_23000301,1_1_PV_23000301_3
1,2023,PV,23000587,3,,2023-11-02,10/10180,1,200.000,0.000,200.000,0.000,0.30000,0.30000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.03581,,0,0.00000,0.00000,,9,1.000000,,1,4300837,1,,2023-10-30,,,,,3,,,,,,1,9,1_1,1_1_PV_23000587,1_1_PV_23000587_3
1,2023,PV,23000025,5,,2023-02-01,10/101802,1,25.000,0.000,25.000,0.000,1.47000,1.47000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.19000,,0,0.00000,0.00000,,9,1.000000,,1,4301757,1,,2023-01-13,,,,,5,,,,,,1,9,1_1,1_1_PV_23000025,1_1_PV_23000025_5
1,2023,PV,23000274,1,,2023-05-16,10/101802,1,8.000,0.000,8.000,0.000,1.77000,1.77000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.19000,,0,0.00000,0.00000,,9,1.000000,,1,4301017,1,,2023-05-08,,,,,1,,,,,,1,9,1_1,1_1_PV_23000274,1_1_PV_23000274_1
1,2023,PC,23000080,5,,2023-03-01,10/10192,1,100.000,0.000,100.000,0.000,0.27000,0.27000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.40101,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-22,,,,,3,,,,,,1,9,1_1,1_1_PC_23000080,1_1_PC_23000080_5
1,2023,PV,23000557,4,,2023-11-07,10/10280,1,24.000,0.000,24.000,0.000,1.75000,1.75000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.35119,,0,0.00000,0.00000,,9,1.000000,,1,4301870,1,,2023-10-11,,,,,4,,,,,,1,9,1_1,1_1_PV_23000557,1_1_PV_23000557_4
1,2023,PV,23000261,3,,2023-05-17,10/10410,1,1000.000,0.000,1000.000,0.000,1.46000,1.46000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.62000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-04-28,,,,,6,,,,,,1,9,1_1,1_1_PV_23000261,1_1_PV_23000261_3
1,2023,PV,23000261,6,,2023-05-17,10/10410,1,615.000,0.000,615.000,0.000,1.46000,1.46000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.62000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-04-28,,,,,4,,,,,,1,9,1_1,1_1_PV_23000261,1_1_PV_23000261_6
1,2023,PC,23000223,1,,2023-08-30,10/10410,1,1000.000,0.000,1000.000,0.000,0.62000,0.62000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.62000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-06-19,,,,,7,,,,,,1,9,1_1,1_1_PC_23000223,1_1_PC_23000223_1
1,2023,PV,23000558,1,,2023-11-09,10/10410,1,2000.000,0.000,2000.000,0.000,1.46000,1.46000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.62000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-10-16,,,,,1,,,,,,1,9,1_1,1_1_PV_23000558,1_1_PV_23000558_1
1,2023,PC,23000323,1,,2023-11-07,10/10410,1,1500.000,0.000,1500.000,0.000,0.62000,0.62000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.62000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-10-17,,,,,1,,,,,,1,9,1_1,1_1_PC_23000323,1_1_PC_23000323_1
1,2023,PC,23000058,1,,2023-02-28,10/10160,1,2000.000,0.000,2000.000,0.000,0.09000,0.09000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.09336,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-02-07,,,,,1,,,,,,1,9,1_1,1_1_PC_23000058,1_1_PC_23000058_1
1,2023,PV,23000366,1,,2023-07-07,02/09002,1,48.000,0.000,48.000,0.000,97.50000,97.50000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,50.68143,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-06-16,,,,,1,,,,,,1,9,1_1,1_1_PV_23000366,1_1_PV_23000366_1
1,2023,PV,23000268,2,,2023-05-18,10/11630,1,30.000,0.000,30.000,0.000,2.61000,2.61000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.82843,,0,0.00000,0.00000,,9,1.000000,,1,4300755,1,,2023-05-03,,,,,2,,,,,,1,9,1_1,1_1_PV_23000268,1_1_PV_23000268_2
1,2023,PV,23000073,3,,2023-02-23,10/10510,1,2000.000,0.000,2000.000,0.000,1.46000,1.46000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.63000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-01-30,,,,,3,,,,,,1,9,1_1,1_1_PV_23000073,1_1_PV_23000073_3
1,2023,PV,23000371,1,,2023-06-16,10/10612,1,500.000,0.000,500.000,0.000,1.38000,1.38000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.58479,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-06-16,,,,,1,,,,,,1,9,1_1,1_1_PV_23000371,1_1_PV_23000371_1
1,2023,PV,23000295,2,,2023-06-02,10/10620,1,400.000,0.000,400.000,0.000,1.82000,1.82000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.80000,,0,0.00000,0.00000,,9,1.000000,,1,4300267,1,,2023-05-16,,,,,2,,,,,,1,9,1_1,1_1_PV_23000295,1_1_PV_23000295_2
1,2023,PC,23000174,3,,2023-06-12,10/10830,1,500.000,0.000,500.000,0.000,1.15000,1.15000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,1.15000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-05-18,,,,,2,,,,,,1,9,1_1,1_1_PC_23000174,1_1_PC_23000174_3
1,2023,PC,23000346,1,,2023-11-30,10/10510,1,2000.000,0.000,2000.000,0.000,0.63000,0.63000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,0.00,0.00,0.63000,0.00000,0,0.00000,0.00000,,9,1.000000,,1,4000728,1,,2023-11-07,,,,,1,,,,,,1,9,1_1,1_1_PC_23000346,1_1_PC_23000346_1
