empresa,ejercicio,almacen,fecha_sf,fecha_ef,documento_sf,documento_ef,lote,subcta_c,subcta_s,pedido,linea_pedido,articulo,cantidad_sf,cantidad_ef,observaciones,n_traspaso,estado,of_original,empresa_id,almacen_id,ejercicio_id,name
1,2023,1,2023-06-15,2023-06-20,3587,3587,,4300240,,23000359,,04/024000033,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3587
1,2023,1,2023-06-08,2023-06-09,3573,3573,,4301520,,23000347,,02/10712,197.000,197.000,,,1,,1,1_1,1_2023,1_2023_1_3573
1,2023,1,2023-06-09,2023-06-13,3581,3581,,4300012,,23000351,,03/10004,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3581
1,2023,1,2023-05-16,2023-06-14,3522,3522,,4300267,,23000297,,10/90027,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3522
1,2023,1,2023-06-15,2023-07-25,3598,3598,,4300267,,23000362,,02/08687,31400.000,31400.000,,,1,,1,1_1,1_2023,1_2023_1_3598
1,2023,1,2023-11-24,2023-12-11,3981,3981,,4301244,,23000641,,10/02002,304.000,304.000,,,1,,1,1_1,1_2023,1_2023_1_3981
1,2023,1,2023-06-19,2023-07-27,3625,3625,,4300267,,23000377,,10/90027,150.000,150.000,,,1,,1,1_1,1_2023,1_2023_1_3625
1,2023,1,2023-06-14,2023-06-14,3586,3586,,4300718,,23000357,,02/10788R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3586
1,2023,1,2023-11-30,2023-12-13,3999,3999,,4301621,,23000652,,02/10896,14.000,14.000,,,1,,1,1_1,1_2023,1_2023_1_3999
1,2023,1,2023-05-16,2023-06-14,3516,3516,,4300267,,23000297,,02/10867,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3516
1,2023,1,2023-11-09,2023-11-27,3906,3906,,4300267,,23000599,,02/1017101,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3906
1,2023,1,2023-10-11,2023-11-08,3851,3851,,4300532,,23000549,,01/10343,18.000,18.000,,,1,,1,1_1,1_2023,1_2023_1_3851
1,2023,1,2023-07-26,2023-08-02,3710,3710,,4301870,,23000438,,10/02001,208.000,208.000,,,1,,1,1_1,1_2023,1_2023_1_3710
1,2023,1,2023-06-15,2023-09-14,3597,3597,,4300267,,23000362,,02/07962,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3597
1,2023,1,2023-06-14,2023-06-14,3585,3585,,4301244,,23000353,,02/124400002,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3585
1,2023,1,2023-09-21,2023-10-10,3800,3800,,4301708,,23000506,,03/00452,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3800
1,2023,1,2023-05-23,2023-06-14,3535,3535,,4309999,,0,,10/03005,53.000,53.000,,,1,,1,1_1,1_2023,1_2023_1_3535
1,2023,1,2023-05-19,2023-06-16,3531,3531,,4300104,,23000306,,01/10302,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3531
1,2023,1,2023-06-15,2023-06-16,3589,3589,,4300357,,23000361,,01/09691,22.000,22.000,,,1,,1,1_1,1_2023,1_2023_1_3589
1,2023,1,2023-11-16,2023-12-05,3956,3956,,4301682,,23000618,,02/10890,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3956
1,2023,1,2023-06-16,2023-06-19,3606,3606,,4300012,,23000363,,03/10000,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3606
1,2023,1,2023-06-16,2023-06-19,3607,3607,,4300012,,23000363,,03/10000,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3607
1,2023,1,2023-12-18,,4016,,,4301555,,23000668,,02/10735,3.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4016
1,2023,1,2023-09-15,2023-11-22,3784,3784,,4300267,,23000495,,02/10413,192.000,192.000,,,1,,1,1_1,1_2023,1_2023_1_3784
1,2023,1,2023-12-18,,4022,,,4300267,,23000673,,02/09919A,64.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4022
1,2023,1,2023-11-09,2023-11-30,3908,3908,,4300267,,23000599,,02/09207A,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3908
1,2023,1,2023-07-07,2023-10-06,3662,3662,,4300617,,23000402,,02/1002101,5843.000,5843.000,,,1,,1,1_1,1_2023,1_2023_1_3662
1,2023,1,2023-07-11,2023-10-06,3666,3666,,4300267,,23000410,,02/07940,560.000,560.000,,,1,,1,1_1,1_2023,1_2023_1_3666
1,2023,1,2023-07-11,2023-07-20,3690,3690,,4301789,,23000417,,04/178900002,503.000,503.000,,,1,,1,1_1,1_2023,1_2023_1_3690
1,2023,1,2023-06-20,2023-06-22,3635,3635,,4300357,,23000380,,01/09700,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3635
1,2023,1,2023-07-26,2023-09-06,3714,3714,,4300012,,23000441,,03/10000,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3714
1,2023,1,2023-06-19,2023-06-19,3609,3609,,4300012,,23000372,,03/10005,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3609
1,2023,1,2023-07-14,2023-07-20,3697,3697,,4300012,,23000427,,03/10004,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3697
1,2023,1,2023-06-07,2023-07-10,3567,3567,,4301017,,23000341,,02/10531,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3567
1,2023,1,2023-06-07,2023-06-21,3568,3568,,4301474,,23000344,,02/10870,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3568
1,2023,1,2023-07-31,2023-07-31,3723,3723,,4309999,,0,,.ABC03,31.000,31.000,,,1,,1,1_1,1_2023,1_2023_1_3723
1,2023,1,2023-06-16,2023-07-12,3599,3599,,4300267,,23000362,,02/07706,160.000,160.000,,,1,,1,1_1,1_2023,1_2023_1_3599
1,2023,1,2023-05-23,2023-07-18,3537,3537,,4300652,,23000313,,02/07954,458.000,458.000,,,1,,1,1_1,1_2023,1_2023_1_3537
1,2023,1,2023-06-16,2023-07-12,3601,3601,,4300267,,23000362,,02/07723,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3601
1,2023,1,2023-07-04,2023-07-13,3648,3648,,4301557,,23000398,,02/10093R,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3648
1,2023,1,2023-07-04,2023-07-13,3649,3649,,4301557,,23000398,,02/10521AR,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3649
1,2023,1,2023-06-21,2023-06-22,3636,3636,,4300012,,23000383,,03/10005,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3636
1,2023,1,2023-06-19,2023-06-21,3613,3613,,4300267,,23000366,,02/08709,196.000,196.000,,,1,,1,1_1,1_2023,1_2023_1_3613
1,2023,1,2023-06-15,2023-07-24,3590,3590,,4300267,,23000362,,02/10008,288.000,288.000,,,1,,1,1_1,1_2023,1_2023_1_3590
1,2023,1,2023-10-11,2023-11-08,3853,3853,,4300532,,23000549,,01/10345,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3853
1,2023,1,2023-06-21,2023-07-10,3637,3637,,4300758,,23000381,,02/10871,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3637
1,2023,1,2023-06-20,2023-07-05,3633,3633,,4301439,,23000378,,01/09998,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3633
1,2023,1,2023-06-30,2023-06-30,3644,3644,,4309999,,0,,.ABC03,55.000,55.000,,,1,,1,1_1,1_2023,1_2023_1_3644
1,2023,1,2023-07-06,2023-07-07,3659,3659,,4300145,,23000403,,55/32506MPA,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3659
1,2023,1,2023-06-30,2023-06-30,3645,3645,,4309999,,0,,04/99999,44.010,44.010,,,1,,1,1_1,1_2023,1_2023_1_3645
1,2023,1,2023-06-20,2023-07-05,3634,3634,,4301439,,23000378,,01/09999,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3634
1,2023,1,2023-09-15,2023-10-06,3788,3788,,4301851,,23000496,,02/07871,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3788
1,2023,1,2023-06-22,2023-07-05,3639,3639,,4300240,,23000384,,04/024000038,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3639
1,2023,1,2023-07-05,2023-07-07,3654,3654,,4300617,,23000397,,02/107030102,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3654
1,2023,1,2023-06-13,2023-07-04,3584,3584,,4301000,,23000355,,04/100000009,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3584
1,2023,1,2023-06-26,2023-07-05,3640,3640,,4300240,,23000388,,04/024000018,22.000,22.000,,,1,,1,1_1,1_2023,1_2023_1_3640
1,2023,1,2023-06-15,2023-07-04,3594,3594,,4300267,,23000362,,02/08702A,12084.000,12084.000,,,1,,1,1_1,1_2023,1_2023_1_3594
1,2023,1,2023-06-21,2023-07-10,3638,3638,,4300758,,23000381,,02/10872,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3638
1,2023,1,2023-06-15,2023-07-04,3591,3591,,4300267,,23000362,,02/08468,240.000,240.000,,,1,,1,1_1,1_2023,1_2023_1_3591
1,2023,1,2023-07-05,2023-07-07,3655,3655,,4300617,,23000397,,02/107030103,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3655
1,2023,1,2023-06-15,2023-07-04,3592,3592,,4300267,,23000362,,02/08467,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3592
1,2023,1,2023-07-14,2023-07-20,3698,3698,,4302013,,23000428,,03/1631120,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3698
1,2023,1,2023-06-15,2023-07-04,3593,3593,,4300267,,23000362,,02/08469,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3593
1,2023,1,2023-07-05,2023-07-21,3658,3658,,4300227,,23000400,,02/10874,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3658
1,2023,1,2023-06-27,2023-07-04,3641,3641,,4301244,,23000369,,02/10873,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3641
1,2023,1,2023-11-07,2023-11-08,3900,3900,,4300240,,23000594,,04/024000033,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3900
1,2023,1,2023-06-19,2023-07-04,3624,3624,,4300267,,23000377,,10/90005,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3624
1,2023,1,2023-07-04,2023-07-13,3650,3650,,4301557,,23000398,,02/10384R,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3650
1,2023,1,2023-06-20,2023-07-04,3631,3631,,4300267,,23000377,,10/10160,8228.000,8228.000,,,1,,1,1_1,1_2023,1_2023_1_3631
1,2023,1,2023-06-19,2023-07-14,3622,3622,,4300267,,23000377,,02/08805B,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3622
1,2023,1,2023-07-12,2023-07-14,3692,3692,,4300357,,23000420,,02/09847A,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3692
1,2023,1,2023-06-19,2023-07-07,3611,3611,,4300267,,23000366,,02/0900201,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3611
1,2023,1,2023-07-11,2023-09-27,3675,3675,,4300267,,23000414,,02/08098A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3675
1,2023,1,2023-06-19,2023-07-07,3623,3623,,4300267,,23000377,,02/0880501,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3623
1,2023,1,2023-06-19,2023-09-14,3615,3615,,4300267,,23000368,,02/07879A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3615
1,2023,1,2023-07-07,2023-10-06,3661,3661,,4300617,,23000402,,02/10021A,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3661
1,2023,1,2023-11-07,2023-11-08,3901,3901,,4300240,,23000594,,04/024000181,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3901
1,2023,1,2023-07-11,2023-09-27,3676,3676,,4300267,,23000414,,02/08099A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3676
1,2023,1,2023-09-25,2023-10-06,3808,3808,,4300871,,23000513,,11/11006,623.000,623.000,,,1,,1,1_1,1_2023,1_2023_1_3808
1,2023,1,2023-06-16,2023-07-12,3600,3600,,4300267,,23000362,,02/07722,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3600
1,2023,1,2023-07-05,2023-07-17,3656,3656,,4300254,,23000401,,03/6321060,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3656
1,2023,1,2023-11-07,2023-11-08,3904,3904,,4309999,,0,,10/09510,153.000,153.000,,,1,,1,1_1,1_2023,1_2023_1_3904
1,2023,1,2023-07-05,2023-07-17,3657,3657,,4300254,,23000401,,03/6421060,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3657
1,2023,1,2023-07-10,2023-07-17,3665,3665,,4301870,,23000407,,02/10875,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3665
1,2023,1,2023-07-11,2023-07-17,3682,3682,,4301609,,23000416,,04/1609100050,300.000,300.000,,,1,,1,1_1,1_2023,1_2023_1_3682
1,2023,1,2023-07-11,2023-07-17,3683,3683,,4301609,,23000416,,04/1609150050,204.000,204.000,,,1,,1,1_1,1_2023,1_2023_1_3683
1,2023,1,2023-06-19,2023-07-11,3626,3626,,4300267,,23000377,,02/09309A,203.000,203.000,,,1,,1,1_1,1_2023,1_2023_1_3626
1,2023,1,2023-07-11,2023-07-17,3684,3684,,4301609,,23000416,,04/1609075075,108.000,108.000,,,1,,1,1_1,1_2023,1_2023_1_3684
1,2023,1,2023-07-11,2023-07-17,3685,3685,,4301609,,23000416,,04/1609100075,105.000,105.000,,,1,,1,1_1,1_2023,1_2023_1_3685
1,2023,1,2023-06-19,2023-07-11,3628,3628,,4300267,,23000377,,02/09310A01,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3628
1,2023,1,2023-06-19,2023-07-11,3627,3627,,4300267,,23000377,,02/09310A,102.000,102.000,,,1,,1,1_1,1_2023,1_2023_1_3627
1,2023,1,2023-06-19,2023-07-11,3629,3629,,4300267,,23000377,,02/09311A,119.000,119.000,,,1,,1,1_1,1_2023,1_2023_1_3629
1,2023,1,2023-06-19,2023-07-11,3630,3630,,4300267,,23000377,,02/10285,84.000,84.000,,,1,,1,1_1,1_2023,1_2023_1_3630
1,2023,1,2023-06-27,2023-07-11,3642,3642,,4300160,,23000392,,03/1531070,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3642
1,2023,1,2023-06-30,2023-07-11,3643,3643,,4300012,,23000393,,03/10000,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3643
1,2023,1,2023-07-11,2023-07-17,3686,3686,,4301609,,23000416,,04/1609150075,306.000,306.000,,,1,,1,1_1,1_2023,1_2023_1_3686
1,2023,1,2023-07-11,2023-07-17,3687,3687,,4301609,,23000416,,04/1609325075,51.000,51.000,,,1,,1,1_1,1_2023,1_2023_1_3687
1,2023,1,2023-07-11,2023-07-17,3688,3688,,4301609,,23000416,,04/1609325100,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3688
1,2023,1,2023-07-12,2023-07-17,3693,3693,,4301609,,23000421,,04/1609100050,600.000,600.000,,,1,,1,1_1,1_2023,1_2023_1_3693
1,2023,1,2023-11-21,2023-12-12,3972,3972,,4302013,,23000635,,01/09198,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3972
1,2023,1,2023-10-11,2023-11-08,3852,3852,,4300532,,23000549,,01/10344,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3852
1,2023,1,2023-11-28,2023-12-15,3992,3992,,4300617,,23000649,,02/10817D04,1584.000,1584.000,,,1,,1,1_1,1_2023,1_2023_1_3992
1,2023,1,2023-06-19,2023-07-17,3610,3610,,4300267,,23000366,,02/09002,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3610
1,2023,1,2023-10-11,2023-11-07,3850,3850,,4300718,,23000548,,03/00465,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3850
1,2023,1,2023-07-12,2023-07-18,3691,3691,,4300617,,23000399,,02/10817B01,42.000,42.000,,,1,,1,1_1,1_2023,1_2023_1_3691
1,2023,1,2023-07-05,2023-07-18,3653,3653,,4300617,,23000397,,02/10817C01,24.000,24.000,,,1,,1,1_1,1_2023,1_2023_1_3653
1,2023,1,2023-07-10,2023-07-17,3664,3664,,4300012,,23000406,,03/10000,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3664
1,2023,1,2023-09-13,2023-11-08,3775,3775,,4300267,,23000492,,02/09909,7970.000,7970.000,,,1,,1,1_1,1_2023,1_2023_1_3775
1,2023,1,2023-07-11,2023-07-17,3678,3678,,4301609,,23000416,,04/1609025025,429.000,429.000,,,1,,1,1_1,1_2023,1_2023_1_3678
1,2023,1,2023-07-11,2023-07-17,3679,3679,,4301609,,23000416,,04/1609125025,160.000,160.000,,,1,,1,1_1,1_2023,1_2023_1_3679
1,2023,1,2023-07-11,2023-07-17,3680,3680,,4301609,,23000416,,04/1609050050,500.000,500.000,,,1,,1,1_1,1_2023,1_2023_1_3680
1,2023,1,2023-07-14,2023-07-21,3696,3696,,4300240,,23000426,,04/024000018,22.000,22.000,,,1,,1,1_1,1_2023,1_2023_1_3696
1,2023,1,2023-07-11,2023-07-17,3681,3681,,4301609,,23000416,,04/1609075050,2013.000,2013.000,,,1,,1,1_1,1_2023,1_2023_1_3681
1,2023,1,2023-07-11,2023-07-20,3689,3689,,4301789,,23000417,,04/178900001,1009.000,1009.000,,,1,,1,1_1,1_2023,1_2023_1_3689
1,2023,1,2023-07-31,2023-07-31,3724,3724,,4309999,,0,,04/99999,24.550,24.550,,,1,,1,1_1,1_2023,1_2023_1_3724
1,2023,1,2023-07-25,2023-07-26,3708,3708,,4300677,,23000436,,01/10331R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3708
1,2023,1,2023-12-13,2023-12-13,4014,4014,,4301505,,23000665,,02/09834,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_4014
1,2023,1,2023-09-27,2023-10-26,3811,3811,,4300617,,23000519,,02/10576AR,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3811
1,2023,1,2023-06-16,2023-07-28,3603,3603,,4300267,,23000362,,02/08730,160.000,160.000,,,1,,1,1_1,1_2023,1_2023_1_3603
1,2023,1,2023-07-05,2023-08-04,3652,3652,,4300617,,23000399,,02/10817C03,1565.000,1565.000,,,1,,1,1_1,1_2023,1_2023_1_3652
1,2023,1,2023-09-05,2023-09-19,3732,3732,,4300240,,23000466,,04/024000035,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3732
1,2023,1,2023-09-04,2023-09-08,3730,3730,,4300240,,23000463,,04/024000036,40.000,40.000,,,1,,1,1_1,1_2023,1_2023_1_3730
1,2023,1,2023-06-19,2023-09-14,3616,3616,,4300267,,23000368,,02/07880A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3616
1,2023,1,2023-06-16,2023-07-27,3602,3602,,4300267,,23000362,,02/08728,8097.000,8097.000,,,1,,1,1_1,1_2023,1_2023_1_3602
1,2023,1,2023-06-16,2023-07-28,3604,3604,,4300267,,23000362,,02/08729,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3604
1,2023,1,2023-07-07,2023-07-27,3660,3660,,4301378,,23000404,,02/09926,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3660
1,2023,1,2023-07-18,2023-08-02,3701,3701,,4300013,,23000424,,01/10336,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3701
1,2023,1,2023-07-19,2023-07-27,3703,3703,,4301244,,23000432,,02/124400003,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3703
1,2023,1,2023-07-25,2023-07-27,3705,3705,,4301024,,23000434,,02/09958,150.000,150.000,,,1,,1,1_1,1_2023,1_2023_1_3705
1,2023,1,2023-06-16,2023-07-28,3605,3605,,4300267,,23000362,,02/08731,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3605
1,2023,1,2023-07-21,2023-07-27,3704,3704,,4300012,,23000433,,03/10000,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3704
1,2023,1,2023-09-05,2023-09-07,3731,3731,,4300066,,23000464,,02/10878,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3731
1,2023,1,2023-07-05,2023-08-04,3651,3651,,4300617,,23000399,,02/10817C,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3651
1,2023,1,2023-10-20,2023-11-10,3879,3879,,4300677,,23000571,,02/10887R,13.000,13.000,,,1,,1,1_1,1_2023,1_2023_1_3879
1,2023,1,2023-06-19,2023-09-12,3617,3617,,4300267,,23000368,,02/08686,7992.000,7992.000,,,1,,1,1_1,1_2023,1_2023_1_3617
1,2023,1,2023-09-21,2023-10-10,3802,3802,,4300240,,23000509,,04/024000038,60.000,60.000,,,1,,1,1_1,1_2023,1_2023_1_3802
1,2023,1,2023-07-26,2023-09-06,3715,3715,,4300012,,23000442,,03/10000,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3715
1,2023,1,2023-09-05,2023-09-07,3741,3741,,4300617,,23000472,,02/10624,138.000,138.000,,,1,,1,1_1,1_2023,1_2023_1_3741
1,2023,1,2023-07-26,2023-09-05,3709,3709,,4301870,,23000438,,02/10875,14.000,14.000,,,1,,1,1_1,1_2023,1_2023_1_3709
1,2023,1,2023-09-04,2023-09-06,3726,3726,,4301708,,23000459,,03/00274,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3726
1,2023,1,2023-08-04,2023-09-05,3722,3722,,4300357,,23000455,,01/09874,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3722
1,2023,1,2023-09-27,2023-09-28,3817,3817,,4300267,,23000528,,55/00101MP,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3817
1,2023,1,2023-08-02,2023-09-05,3716,3716,,4300718,,23000447,,03/2221036,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3716
1,2023,1,2023-09-04,2023-09-06,3729,3729,,4300758,,23000462,,03/00154,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3729
1,2023,1,2023-09-04,2023-09-05,3728,3728,,4300718,,23000461,,03/2223038,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3728
1,2023,1,2023-09-12,2023-09-13,3762,3762,,4301024,,23000488,,55/00201MP,300.000,300.000,,,1,,1,1_1,1_2023,1_2023_1_3762
1,2023,1,2023-12-01,2023-12-15,4007,4007,,4300048,,23000636,,01/10349,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_4007
1,2023,1,2023-12-18,,4017,,,4301144,,23000669,,02/10893,43.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4017
1,2023,1,2023-10-02,2023-11-09,3824,3824,,4300617,,23000533,,02/09700A,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3824
1,2023,1,2023-11-16,2023-12-05,3960,3960,,4300837,,23000625,,02/07530BR,14.000,14.000,,,1,,1,1_1,1_2023,1_2023_1_3960
1,2023,1,2023-09-05,2023-09-07,3746,3746,,4300617,,23000473,,02/09761A01,208.000,208.000,,,1,,1,1_1,1_2023,1_2023_1_3746
1,2023,1,2023-09-12,2023-09-29,3761,3761,,4300617,,23000487,,02/1070309,37.000,37.000,,,1,,1,1_1,1_2023,1_2023_1_3761
1,2023,1,2023-09-21,2023-10-10,3803,3803,,4300240,,23000509,,04/024000181,22.000,22.000,,,1,,1,1_1,1_2023,1_2023_1_3803
1,2023,1,2023-09-05,2023-09-26,3751,3751,,4301697,,23000475,,04/01103A,1223.000,1223.000,,,1,,1,1_1,1_2023,1_2023_1_3751
1,2023,1,2023-09-05,2023-09-22,3742,3742,,4300617,,23000472,,02/10526A03,85.000,85.000,,,1,,1,1_1,1_2023,1_2023_1_3742
1,2023,1,2023-09-05,2023-09-22,3739,3739,,4300617,,23000472,,02/10526A,17.000,17.000,,,1,,1,1_1,1_2023,1_2023_1_3739
1,2023,1,2023-06-19,2023-09-20,3618,3618,,4300267,,23000370,,02/09945,96.000,96.000,,,1,,1,1_1,1_2023,1_2023_1_3618
1,2023,1,2023-11-17,2023-11-23,3967,3967,,4300240,,23000628,,04/024000032,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3967
1,2023,1,2023-09-05,2023-09-12,3733,3733,,4300357,,23000467,,02/09714,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3733
1,2023,1,2023-11-09,2023-11-23,3910,3910,,4300267,,23000599,,10/90009,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3910
1,2023,1,2023-09-05,2023-09-12,3734,3734,,4300357,,23000467,,01/09691,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3734
1,2023,1,2023-07-12,2023-09-29,3694,3694,,4301854,,23000422,,03/00443B,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3694
1,2023,1,2023-07-26,2023-10-25,3712,3712,,4300617,,23000402,,02/1069201,163.000,163.000,,,1,,1,1_1,1_2023,1_2023_1_3712
1,2023,1,2023-09-05,2023-09-06,3737,3737,,4301030,,23000470,,02/07893,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3737
1,2023,1,2023-09-05,2023-09-07,3747,3747,,4300617,,23000473,,02/09761A02,206.000,206.000,,,1,,1,1_1,1_2023,1_2023_1_3747
1,2023,1,2023-07-14,2023-09-06,3699,3699,,4300617,,0,,02/0970001,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3699
1,2023,1,2023-09-05,2023-09-12,3735,3735,,4300357,,23000467,,01/09700,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3735
1,2023,1,2023-09-07,2023-09-07,3753,3753,,4300160,,23000479,,03/1531070,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3753
1,2023,1,2023-09-12,2023-09-22,3758,3758,,4300837,,23000485,,10/01001R,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3758
1,2023,1,2023-09-05,2023-09-07,3748,3748,,4300012,,23000474,,03/10000,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3748
1,2023,1,2023-09-12,2023-09-22,3759,3759,,4300837,,23000485,,02/07530BR,9.000,9.000,,,1,,1,1_1,1_2023,1_2023_1_3759
1,2023,1,2023-09-05,2023-09-07,3749,3749,,4300012,,23000474,,03/10005,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3749
1,2023,1,2023-09-12,2023-10-20,3767,3767,,4301557,,23000490,,02/09869,92.000,92.000,,,1,,1,1_1,1_2023,1_2023_1_3767
1,2023,1,2023-09-05,2023-09-07,3750,3750,,4300012,,23000474,,03/10005,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3750
1,2023,1,2023-09-18,2023-09-27,3790,3790,,4301609,,23000498,,04/1609050050,416.000,416.000,,,1,,1,1_1,1_2023,1_2023_1_3790
1,2023,1,2023-11-14,2023-12-11,3949,3949,,4300617,,23000616,,02/10623,135.000,135.000,,,1,,1,1_1,1_2023,1_2023_1_3949
1,2023,1,2023-07-26,2023-10-25,3711,3711,,4300617,,23000402,,02/10692,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3711
1,2023,1,2023-07-11,2023-09-13,3677,3677,,4300267,,23000414,,02/08689,6992.000,6992.000,,,1,,1,1_1,1_2023,1_2023_1_3677
