empresa,codigo,descripcion_1,descripcion_2,v_int,v_dec1,v_dec2,v_char,parametro,empresa_id,name
999,11055,Precio y descuentos de linea (VENTAS)   0 --> STANDARD,1 --> Combinacion Oferta/Categoria,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11055
1,11056,"Ventana ""Permitir Facturar Agrupado ...""0 -> Abre la ventana (STANDARD)","1 -> NO abre la ventana. Fijo=""SI""      2 -> NO abre la ventana. Fijo=""NO""",,,,,0,1,1_11056
19,11056,"Ventana ""Permitir Facturar Agrupado ...""0 -> Abre la ventana (STANDARD)","1 -> NO abre la ventana. Fijo=""SI""      2 -> NO abre la ventana. Fijo=""NO""",,,,,0,19,19_11056
999,11056,"Ventana ""Permitir Facturar Agrupado ...""0 -> Abre la ventana (STANDARD)","1 -> NO abre la ventana. Fijo=""SI""      2 -> NO abre la ventana. Fijo=""NO""",,,,,0,999,999_11056
1,11057,*** NO SE USA ***, ,,,,,0,1,1_11057
19,11057,*** NO SE USA ***, ,,,,,0,19,19_11057
999,11057,*** NO SE USA ***, ,,,,,0,999,999_11057
1,11058,*** NO SE USA ***, ,,,,,0,1,1_11058
19,11058,*** NO SE USA ***, ,,,,,0,19,19_11058
999,11058,*** NO SE USA ***, ,,,,,0,999,999_11058
1,11059,*** NO SE USA ***, ,,,,,0,1,1_11059
19,11059,*** NO SE USA ***, ,,,,,0,19,19_11059
999,11059,*** NO SE USA ***, ,,,,,0,999,999_11059
1,11060,*** NO SE USA ***, ,,,,,0,1,1_11060
19,11060,*** NO SE USA ***, ,,,,,0,19,19_11060
999,11060,*** NO SE USA ***, ,,,,,0,999,999_11060
1,11061,*** NO SE USA ***, ,,,,,0,1,1_11061
19,11061,*** NO SE USA ***, ,,,,,0,19,19_11061
999,11061,*** NO SE USA ***, ,,,,,0,999,999_11061
1,11062,*** NO SE USA ***, ,,,,,0,1,1_11062
19,11062,*** NO SE USA ***, ,,,,,0,19,19_11062
999,11062,*** NO SE USA ***, ,,,,,0,999,999_11062
1,11063,*** NO SE USA ***, ,,,,,0,1,1_11063
19,11063,*** NO SE USA ***, ,,,,,0,19,19_11063
999,11063,*** NO SE USA ***, ,,,,,0,999,999_11063
1,11064,*** NO SE USA ***, ,,,,,0,1,1_11064
19,11064,*** NO SE USA ***, ,,,,,0,19,19_11064
999,11064,*** NO SE USA ***, ,,,,,0,999,999_11064
1,11065,*** NO SE USA ***, ,,,,,0,1,1_11065
19,11065,*** NO SE USA ***, ,,,,,0,19,19_11065
999,11065,*** NO SE USA ***, ,,,,,0,999,999_11065
1,11066,*** NO SE USA ***, ,,,,,0,1,1_11066
19,11066,*** NO SE USA ***, ,,,,,0,19,19_11066
999,11066,*** NO SE USA ***, ,,,,,0,999,999_11066
1,11067,*** NO SE USA ***, ,,,,,0,1,1_11067
19,11067,*** NO SE USA ***, ,,,,,0,19,19_11067
999,11067,*** NO SE USA ***, ,,,,,0,999,999_11067
1,11068,*** NO SE USA ***, ,,,,,0,1,1_11068
19,11068,*** NO SE USA ***, ,,,,,0,19,19_11068
999,11068,*** NO SE USA ***, ,,,,,0,999,999_11068
1,11070,Control de Riesgo por linea:            0 -> NO se realiza el control.,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11070
19,11070,Control de Riesgo por linea:            0 -> NO se realiza el control.,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11070
999,11070,Control de Riesgo por linea:            0 -> NO se realiza el control.,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11070
999,11044,*** NO SE USA ***, ,,,,,0,999,999_11044
1,11071,Control Precio minimo.                  0 -> NO se realiza el control.,1 -> AVISA si el precio es menor             que precio coste o margen fijado.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11071
19,11071,Control Precio minimo.                  0 -> NO se realiza el control.,1 -> AVISA si el precio es menor             que precio coste o margen fijado.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11071
999,11071,Control Precio minimo.                  0 -> NO se realiza el control.,1 -> AVISA si el precio es menor             que precio coste o margen fijado.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11071
1,11072,Confirmar la impresion:                 0 -> NO se pide confirmacion.,1 -> Se pedira confirmacion.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_11072
19,11072,Confirmar la impresion:                 0 -> NO se pide confirmacion.,1 -> Se pedira confirmacion.,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_11072
999,11072,Confirmar la impresion:                 0 -> NO se pide confirmacion.,1 -> Se pedira confirmacion.,,,,*** USO EXCLUSIVO T.P.V. ***,1,999,999_11072
1,11073,0: Empresa NO trabaja con lotes.,1: Empresa trabaja con lotes.,,,,,0,1,1_11073
19,11073,0: Empresa NO trabaja con lotes.,1: Empresa trabaja con lotes.,,,,,0,19,19_11073
999,11073,0: Empresa NO trabaja con lotes.,1: Empresa trabaja con lotes.,,,,,0,999,999_11073
1,11075,*** NO SE USA ***, ,,,,,0,1,1_11075
19,11075,*** NO SE USA ***, ,,,,,0,19,19_11075
999,11075,*** NO SE USA ***, ,,,,,0,999,999_11075
1,11076,*** NO SE USA ***, ,,,,,0,1,1_11076
19,11076,*** NO SE USA ***, ,,,,,0,19,19_11076
999,11076,*** NO SE USA ***, ,,,,,0,999,999_11076
1,11077,Subcuentas del Iva por variantes:       1 - Trabaja con variantes.,0 - No trabaja con variantes.,,,,,0,1,1_11077
19,11077,Subcuentas del Iva por variantes:       1 - Trabaja con variantes.,0 - No trabaja con variantes.,,,,,0,19,19_11077
999,11077,Subcuentas del Iva por variantes:       1 - Trabaja con variantes.,0 - No trabaja con variantes.,,,,,0,999,999_11077
1,11078,*** NO SE USA ***, ,,,,,0,1,1_11078
19,11078,*** NO SE USA ***, ,,,,,0,19,19_11078
999,11078,*** NO SE USA ***, ,,,,,0,999,999_11078
1,11079,*** NO SE USA ***, ,,,,,0,1,1_11079
19,11079,*** NO SE USA ***, ,,,,,0,19,19_11079
999,11079,*** NO SE USA ***, ,,,,,0,999,999_11079
1,11080,MODIFICACION DEL DESCUENTO Y EL PRECIO      descuento y precio de la linea.,'1' No se puede modificar los valores de'0' Funcionamiento normal.,,,,,0,1,1_11080
19,11080,MODIFICACION DEL DESCUENTO Y EL PRECIO      descuento y precio de la linea.,'1' No se puede modificar los valores de'0' Funcionamiento normal.,,,,,0,19,19_11080
999,11080,MODIFICACION DEL DESCUENTO Y EL PRECIO      descuento y precio de la linea.,'1' No se puede modificar los valores de'0' Funcionamiento normal.,,,,,0,999,999_11080
1,11081,*** NO SE USA ***, ,,,,,0,1,1_11081
19,11081,*** NO SE USA ***, ,,,,,0,19,19_11081
999,11081,*** NO SE USA ***, ,,,,,0,999,999_11081
1,11082,*** SE UTILIZA EL PARAMETRO NUMERO 82 ***, ,,,,,0,1,1_11082
999,11037,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11037
1,11038,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES SERVIR"".         0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11038
19,11038,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES SERVIR"".         0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11038
999,11038,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""PEDIDOS PENDIENTES SERVIR"".         0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11038
1,11039,Albaranes VENTA  (Multidivisa).         1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_11039
19,11039,Albaranes VENTA  (Multidivisa).         1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,19,19_11039
999,11039,Albaranes VENTA  (Multidivisa).         1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,999,999_11039
1,11040,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11040
19,11040,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11040
999,11040,Albaranes VENTA.                        1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11040
1,11041,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""ALBARANES PENDIENTES FACTURAR"".     0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11041
19,11041,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""ALBARANES PENDIENTES FACTURAR"".     0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11041
999,11041,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""ALBARANES PENDIENTES FACTURAR"".     0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11041
1,11042,Facturas VENTA  (Multidivisa).          1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA""                      0: No abre la ventana (si existe cambio)",,,,,0,1,1_11042
19,11042,Facturas VENTA  (Multidivisa).          1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA""                      0: No abre la ventana (si existe cambio)",,,,,0,19,19_11042
999,11042,Facturas VENTA  (Multidivisa).          1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA""                      0: No abre la ventana (si existe cambio)",,,,,0,999,999_11042
1,11043,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11043
19,11043,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11043
999,11043,Facturas VENTA.                         1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11043
1,11044,*** NO SE USA ***, ,,,,,0,1,1_11044
1,11045,*** NO SE USA ***, ,,,,,0,1,1_11045
19,11045,*** NO SE USA ***, ,,,,,0,19,19_11045
999,11045,*** NO SE USA ***, ,,,,,0,999,999_11045
1,11046,*** NO SE USA ***, ,,,,,0,1,1_11046
19,11046,*** NO SE USA ***, ,,,,,0,19,19_11046
999,11046,*** NO SE USA ***, ,,,,,0,999,999_11046
1,11047,*** NO SE USA ***, ,,,,,0,1,1_11047
19,11047,*** NO SE USA ***, ,,,,,0,19,19_11047
999,11047,*** NO SE USA ***, ,,,,,0,999,999_11047
1,11048,*** NO SE USA ***, ,,,,,0,1,1_11048
19,11048,*** NO SE USA ***, ,,,,,0,19,19_11048
999,11048,*** NO SE USA ***, ,,,,,0,999,999_11048
1,11049,*** NO SE USA ***, ,,,,,0,1,1_11049
19,11049,*** NO SE USA ***, ,,,,,0,19,19_11049
999,11049,*** NO SE USA ***, ,,,,,0,999,999_11049
1,11050,"1) Cuando calcula la cantidad con las medidas, estas son divididas por el valor",que haya en Codigo integer.             0) Calcula normal.,1000,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11050
19,11050,"1) Cuando calcula la cantidad con las medidas, estas son divididas por el valor",que haya en Codigo integer.             0) Calcula normal.,1000,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11050
999,11050,"1) Cuando calcula la cantidad con las medidas, estas son divididas por el valor",que haya en Codigo integer.             0) Calcula normal.,1000,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11050
1,11051,1 -> No se puede modificar el precio y       los dtos si proviene de Oferta.,0 -> No hace nada.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11051
19,11051,1 -> No se puede modificar el precio y       los dtos si proviene de Oferta.,0 -> No hace nada.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11051
999,11051,1 -> No se puede modificar el precio y       los dtos si proviene de Oferta.,0 -> No hace nada.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11051
1,11052,Restos en Presupuestos:                 Param = 0 --> NUNCA DEJA EL RESTO.,Param = 1 --> SIEMPRE DEJA EL RESTO.    Param = 2 --> PREGUNTA SI LO DEJA O NO.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11052
19,11052,Restos en Presupuestos:                 Param = 0 --> NUNCA DEJA EL RESTO.,Param = 1 --> SIEMPRE DEJA EL RESTO.    Param = 2 --> PREGUNTA SI LO DEJA O NO.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11052
999,11052,Restos en Presupuestos:                 Param = 0 --> NUNCA DEJA EL RESTO.,Param = 1 --> SIEMPRE DEJA EL RESTO.    Param = 2 --> PREGUNTA SI LO DEJA O NO.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11052
1,11053,*** NO SE USA ***, ,,,,,0,1,1_11053
19,11053,*** NO SE USA ***, ,,,,,0,19,19_11053
999,11053,*** NO SE USA ***, ,,,,,0,999,999_11053
1,11054,Accion de la segunda impresora :         0 : Se utiliza para tiquets con cajon, 1 : Se utiliza para facturas            2 : Se utiliza para tiquets SIN cajon,,,,,0,1,1_11054
19,11054,Accion de la segunda impresora :         0 : Se utiliza para tiquets con cajon, 1 : Se utiliza para facturas            2 : Se utiliza para tiquets SIN cajon,,,,,0,19,19_11054
999,11019,1. Avisara cuando un Cliente no tiene   Ofertas ni descuentos por Categoria para,un Articulo.                            0. No avisara,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11019
1,11020,*** NO SE USA ***, ,,,,,0,1,1_11020
19,11020,*** NO SE USA ***, ,,,,,0,19,19_11020
999,11020,*** NO SE USA ***, ,,,,,0,999,999_11020
1,11021,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11021
19,11021,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11021
999,11021,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11021
1,11022,*** NO SE USA ***, ,,,,,0,1,1_11022
19,11022,*** NO SE USA ***, ,,,,,0,19,19_11022
999,11022,*** NO SE USA ***, ,,,,,0,999,999_11022
1,11023,*** NO SE USA ***, ,,,,,0,1,1_11023
19,11023,*** NO SE USA ***, ,,,,,0,19,19_11023
999,11023,*** NO SE USA ***, ,,,,,0,999,999_11023
1,11024,*** NO SE USA ***, ,,,,,0,1,1_11024
19,11024,*** NO SE USA ***, ,,,,,0,19,19_11024
999,11024,*** NO SE USA ***, ,,,,,0,999,999_11024
1,11025,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11025
19,11025,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11025
999,11025,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11025
1,11026,*** NO SE USA ***, ,,,,,0,1,1_11026
19,11026,*** NO SE USA ***, ,,,,,0,19,19_11026
999,11026,*** NO SE USA ***, ,,,,,0,999,999_11026
1,11027,*** NO SE USA ***, ,,,,,0,1,1_11027
19,11027,*** NO SE USA ***, ,,,,,0,19,19_11027
999,11027,*** NO SE USA ***, ,,,,,0,999,999_11027
1,11028,*** NO SE USA ***, ,,,,,0,1,1_11028
19,11028,*** NO SE USA ***, ,,,,,0,19,19_11028
999,11028,*** NO SE USA ***, ,,,,,0,999,999_11028
1,11029,Tratamiento Vendedores en el T.P.V.     `1`--> Trabaja con el vendedor del T.P.V,`2`--> Trabaja con los vendodres de la         ficha del cliente.,,,,*** USO EXCLUSIVO T.P.V. ***,2,1,1_11029
19,11029,Tratamiento Vendedores en el T.P.V.     `1`--> Trabaja con el vendedor del T.P.V,`2`--> Trabaja con los vendodres de la         ficha del cliente.,,,,*** USO EXCLUSIVO T.P.V. ***,2,19,19_11029
999,11029,Tratamiento Vendedores en el T.P.V.     `1`--> Trabaja con el vendedor del T.P.V,`2`--> Trabaja con los vendodres de la         ficha del cliente.,,,,*** USO EXCLUSIVO T.P.V. ***,2,999,999_11029
1,11030,*** NO SE USA ***, ,,,,,0,1,1_11030
19,11030,*** NO SE USA ***, ,,,,,0,19,19_11030
999,11030,*** NO SE USA ***, ,,,,,0,999,999_11030
1,11031,TPV :                                    `0` Trabaja con el menu de operaciones, `1` Entra directamente al documento.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11031
19,11031,TPV :                                    `0` Trabaja con el menu de operaciones, `1` Entra directamente al documento.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11031
999,11031,TPV :                                    `0` Trabaja con el menu de operaciones, `1` Entra directamente al documento.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11031
1,11032,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11032
19,11032,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11032
999,11032,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11032
1,11033,Presupuestos VENTA  (Multidivisa).      1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_11033
19,11033,Presupuestos VENTA  (Multidivisa).      1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,19,19_11033
999,11033,Presupuestos VENTA  (Multidivisa).      1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,999,999_11033
1,11034,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11034
19,11034,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11034
999,11034,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11034
1,11035,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""PEDIDOS/PRESUPUESTOS PENDIENTES"".   0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11035
19,11035,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""PEDIDOS/PRESUPUESTOS PENDIENTES"".   0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11035
999,11035,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""PEDIDOS/PRESUPUESTOS PENDIENTES"".   0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11035
1,11036,Pedidos VENTA  (Multidivisa).           1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,1,1_11036
19,11036,Pedidos VENTA  (Multidivisa).           1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,19,19_11036
999,11036,Pedidos VENTA  (Multidivisa).           1: Abre automaticamente la ventana de,"   ""CAMBIO MONEDA"".                     0: No abre la ventana (si existe cambio)",,,,,0,999,999_11036
1,11037,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11037
19,11037,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11037
999,11003,"1 Permite modificar el I.V.A. de la lineas en presupuestos, pedidos, albaranes y",facturas de compra y de venta. 0 No permite modificar el I.V.A.,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11003
1,11004,*** NO SE USA ***, ,,,,,0,1,1_11004
19,11004,*** NO SE USA ***, ,,,,,0,19,19_11004
999,11004,*** NO SE USA ***, ,,,,,0,999,999_11004
1,11005,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11005
19,11005,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11005
999,11005,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11005
1,11006,*** NO SE USA ***, ,,,,,0,1,1_11006
19,11006,*** NO SE USA ***, ,,,,,0,19,19_11006
999,11006,*** NO SE USA ***, ,,,,,0,999,999_11006
1,11007,1 Pide el número de bultos de envio en albaranes y facturas de venta. 0 No pide,el número de bultos,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_11007
19,11007,1 Pide el número de bultos de envio en albaranes y facturas de venta. 0 No pide,el número de bultos,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_11007
999,11007,1 Pide el número de bultos de envio en albaranes y facturas de venta. 0 No pide,el número de bultos,,,,*** USO EXCLUSIVO T.P.V. ***,0,999,999_11007
1,11008,0 El cálculo de vencimientos considera los meses naturales. 1 Considera los mese,s de treinta dias.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_11008
