empresa,ejercicio,asiento,orden,fecha_entrada,fecha_contable,usuario,subcta,importe_debe,debe_base,debe_euro,importe_haber,haber_base,haber_euro,tipo,moneda,cambio,cambio_euro,fecha_valor,concepto,descripcion_1,descripcion_2,documento,subcta_contrap,impreso,fecha_impreso,asiento_definitivo,orden_definitivo,diario,procedencia,estado,centro,p_s,p_sd,triangulado,iden,empresa_id,ejercicio_id,subcta_id,moneda_id,subcta_contrap_id,name
1,2023,23002268,1,2023-10-27,2023-10-24,inagasa1,4000038,0.00000,0.00000,,335.52000,335.52000,,H,9,1.000000,,2023-10-20,21,Su factura,0301036,23000679,,,,23002267,1,0,210,,,,,,,1,1_2023,1_4000038,9,1_4000038,1_23002268_1
1,2023,23002268,2,2023-10-27,2023-10-24,inagasa1,4720000,58.23000,58.23000,,0.00000,0.00000,,D,9,1.000000,,2023-10-20,0,Su factura,0301036,23000679,4000038,,,23002267,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002268_2
1,2023,23002268,3,2023-10-27,2023-10-24,inagasa1,6010011,277.29000,277.29000,,0.00000,0.00000,,D,9,1.000000,,2023-10-20,39,Compras s/factura,0301036,23000679,4000038,,,23002267,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002268_3
1,2023,23002269,1,2023-10-27,2023-10-24,inagasa1,4000775,53.09000,53.09000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/09/2023,241.23/690,23000562,5720000,,,23002268,1,0,320,,,,,,,1,1_2023,1_4000775,9,1_4000775,1_23002269_1
1,2023,23002269,2,2023-10-27,2023-10-24,inagasa1,5720000,0.00000,0.00000,0.00000,53.09000,53.09000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,MBE GESDIRECT SL,23000562,4000775,S,,23002268,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002269_2
1,2023,23002270,1,2023-10-27,2023-10-24,inagasa1,4300228,0.00000,0.00000,0.00000,1995.90000,1995.90000,0.00000,H,9,1.000000,0.000000,2023-10-27,28,Entrega a Cuenta,SYNTHESIS COATING TECHNOLOGIES SA    (25),156,5720000,,,23002269,1,0,340,,,,,,,1,1_2023,1_4300228,9,1_4300228,1_23002270_1
1,2023,23002270,2,2023-10-27,2023-10-24,inagasa1,5720000,1995.90000,1995.90000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-10-27,28,Entrega a Cuenta,SYNTHESIS COATING TECHNOLOGIES SA    (25),156,4300228,S,,23002269,2,0,340,,,,,,,1,1_2023,1_5720000,9,1_5720000,1_23002270_2
1,2023,23002237,1,2023-10-27,2023-10-25,inagasa1,4301557,28900.00000,28900.00000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,1,N/ Factura,23000425,23000425,,,,23002270,1,0,110,,,,,,,1,1_2023,1_4301557,9,1_4301557,1_23002237_1
1,2023,23002237,2,2023-10-27,2023-10-25,inagasa1,4770001,0.00000,0.00000,,0.00000,0.00000,,H,9,1.000000,,2023-10-25,0,N/ Factura,23000425,23000425,4301557,,,23002270,2,0,110,,,,,,,1,1_2023,1_4770001,9,1_4770001,1_23002237_2
1,2023,23002237,3,2023-10-27,2023-10-25,inagasa1,7000011,0.00000,0.00000,,28900.00000,28900.00000,,H,9,1.000000,,2023-10-25,19,Ventas n/factura,23000425,23000425,4301557,,,23002270,3,0,110,,,,,,,1,1_2023,1_7000011,9,1_7000011,1_23002237_3
1,2023,23002271,1,2023-10-27,2023-10-25,inagasa1,4000571,282.52000,282.52000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,F70293481,23000591,5720000,,,23002271,1,0,320,,,,,,,1,1_2023,1_4000571,9,1_4000571,1_23002271_1
1,2023,23002271,2,2023-10-27,2023-10-25,inagasa1,4000571,3525.07000,3525.07000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,70293482,23000592,5720000,,,23002271,2,0,320,,,,,,,1,1_2023,1_4000571,9,1_4000571,1_23002271_2
1,2023,23002271,3,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,3807.59000,3807.59000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000260,,400,S,,23002271,3,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002271_3
1,2023,23002272,1,2023-10-27,2023-10-25,inagasa1,4000072,254.54000,254.54000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,GE/64596,23000606,5720000,,,23002272,1,0,320,,,,,,,1,1_2023,1_4000072,9,1_4000072,1_23002272_1
1,2023,23002272,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,254.54000,254.54000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,"VIDAL S.A., F",23000606,4000072,S,,23002272,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002272_2
1,2023,23002273,1,2023-10-27,2023-10-25,inagasa1,4000282,1097.99000,1097.99000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,23J9PP005401,23000522,5720000,,,23002273,1,0,320,,,,,,,1,1_2023,1_4000282,9,1_4000282,1_23002273_1
1,2023,23002273,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,1097.99000,1097.99000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,PREZERO GTR S.A.,23000522,4000282,S,,23002273,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002273_2
1,2023,23002274,1,2023-10-27,2023-10-25,inagasa1,4000458,91.48000,91.48000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,TC23 1115,23000656,5720000,,,23002274,1,0,320,,,,,,,1,1_2023,1_4000458,9,1_4000458,1_23002274_1
1,2023,23002274,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,91.48000,91.48000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AUTOMOTRAC 3000 S.L.,23000656,4000458,S,,23002274,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002274_2
1,2023,23002275,1,2023-10-27,2023-10-25,inagasa1,4000477,314.00000,314.00000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,1041,23000594,5720000,,,23002275,1,0,320,,,,,,,1,1_2023,1_4000477,9,1_4000477,1_23002275_1
1,2023,23002275,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,314.00000,314.00000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AXIAL MAQUINARIA S.L,23000594,4000477,S,,23002275,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002275_2
1,2023,23002276,1,2023-10-27,2023-10-25,inagasa1,4000532,118.58000,118.58000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,A/11948,23000650,5720000,,,23002276,1,0,320,,,,,,,1,1_2023,1_4000532,9,1_4000532,1_23002276_1
1,2023,23002276,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,118.58000,118.58000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,IMECAT SISTEMAS INFO,23000650,4000532,S,,23002276,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002276_2
1,2023,23002277,1,2023-10-27,2023-10-25,inagasa1,4000532,143.20000,143.20000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,A/11974,23000651,5720000,,,23002277,1,0,320,,,,,,,1,1_2023,1_4000532,9,1_4000532,1_23002277_1
1,2023,23002277,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,143.20000,143.20000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,IMECAT SISTEMAS INFO,23000651,4000532,S,,23002277,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002277_2
1,2023,23002278,1,2023-10-27,2023-10-25,inagasa1,4000701,86.87000,86.87000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,I 0000028069,23000640,5720000,,,23002278,1,0,320,,,,,,,1,1_2023,1_4000701,9,1_4000701,1_23002278_1
1,2023,23002278,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,86.87000,86.87000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,NEUMATICOS SOLEDAD S,23000640,4000701,S,,23002278,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002278_2
1,2023,23002279,1,2023-10-27,2023-10-25,inagasa1,4000770,78.41000,78.41000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,A23000146,23000628,5720000,,,23002279,1,0,320,,,,,,,1,1_2023,1_4000770,9,1_4000770,1_23002279_1
1,2023,23002279,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,78.41000,78.41000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,MANTENIMIENTO INDUST,23000628,4000770,S,,23002279,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002279_2
1,2023,23002280,1,2023-10-27,2023-10-25,inagasa1,4100188,503.12000,503.12000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,220FVN23003858,23000638,5720000,,,23002280,1,0,320,,,,,,,1,1_2023,1_4100188,9,1_4100188,1_23002280_1
1,2023,23002280,2,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,503.12000,503.12000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AUREN ABOGADOS Y ASE,23000638,4100188,S,,23002280,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002280_2
1,2023,23002281,1,2023-10-27,2023-10-25,inagasa1,4000416,667.34000,667.34000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,320FVN23001532,23000658,5720000,,,23002281,1,0,320,,,,,,,1,1_2023,1_4000416,9,1_4000416,1_23002281_1
1,2023,23002281,2,2023-10-27,2023-10-25,inagasa1,4000416,8163.08000,8163.08000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,320FVN23001149,23000490,5720000,,,23002281,2,0,320,,,,,,,1,1_2023,1_4000416,9,1_4000416,1_23002281_2
1,2023,23002281,3,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,8830.42000,8830.42000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000262,,400,S,,23002281,3,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002281_3
1,2023,23002282,1,2023-10-27,2023-10-25,inagasa1,4000766,0.40000,0.40000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/08/2023,230043,23000446,5720000,,,23002282,1,0,320,,,,,,,1,1_2023,1_4000766,9,1_4000766,1_23002282_1
1,2023,23002282,2,2023-10-27,2023-10-25,inagasa1,4000766,680.02000,680.02000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,230057,23000622,5720000,,,23002282,2,0,320,,,,,,,1,1_2023,1_4000766,9,1_4000766,1_23002282_2
1,2023,23002282,3,2023-10-27,2023-10-25,inagasa1,5720000,0.00000,0.00000,0.00000,680.42000,680.42000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000263,,400,S,,23002282,3,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002282_3
1,2023,23002283,1,2023-10-27,2023-10-25,inagasa1,4300357,0.00000,0.00000,0.00000,1257.92000,1257.92000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 20/10/2023,23000415,5720000,,,23002283,1,0,300,,,,,,,1,1_2023,1_4300357,9,1_4300357,1_23002283_1
1,2023,23002283,2,2023-10-27,2023-10-25,inagasa1,5720000,1257.92000,1257.92000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000291,,430,S,,23002283,2,0,300,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002283_2
1,2023,23002284,1,2023-10-27,2023-10-25,inagasa1,4000646,366.94000,366.94000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,6561461960,23000516,5721000,,,23002284,1,0,320,,,,,,,1,1_2023,1_4000646,9,1_4000646,1_23002284_1
1,2023,23002284,2,2023-10-27,2023-10-25,inagasa1,5721000,0.00000,0.00000,0.00000,366.94000,366.94000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,MESSER IBERICA DE GA,23000516,4000646,S,,23002284,2,0,320,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002284_2
1,2023,23002285,1,2023-10-27,2023-10-25,inagasa1,4000664,800.97000,800.97000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,236253,23000521,5721000,,,23002285,1,0,320,,,,,,,1,1_2023,1_4000664,9,1_4000664,1_23002285_1
1,2023,23002285,2,2023-10-27,2023-10-25,inagasa1,5721000,0.00000,0.00000,0.00000,800.97000,800.97000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,ROFIER de JUAN MIGUE,23000521,4000664,S,,23002285,2,0,320,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002285_2
1,2023,23002286,1,2023-10-27,2023-10-25,inagasa1,4000751,290.40000,290.40000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,230051,23000599,5721000,,,23002286,1,0,320,,,,,,,1,1_2023,1_4000751,9,1_4000751,1_23002286_1
1,2023,23002286,2,2023-10-27,2023-10-25,inagasa1,5721000,0.00000,0.00000,0.00000,290.40000,290.40000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,GONAL KEIVE S.L.,23000599,4000751,S,,23002286,2,0,320,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002286_2
1,2023,23002287,1,2023-10-27,2023-10-25,inagasa1,4300718,0.00000,0.00000,0.00000,649.94000,649.94000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 25/10/2023,23000368,5721000,,,23002287,1,0,300,,,,,,,1,1_2023,1_4300718,9,1_4300718,1_23002287_1
1,2023,23002287,2,2023-10-27,2023-10-25,inagasa1,5721000,649.94000,649.94000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000277,,430,S,,23002287,2,0,300,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002287_2
1,2023,23002288,1,2023-10-27,2023-10-25,inagasa1,4101002,0.00000,0.00000,0.00000,0.12000,0.12000,0.00000,H,9,1.000000,0.000000,2023-10-25,21,S/fra. 230457A028928,"",23000680,,,,23002288,1,0,220,,,,,,,1,1_2023,1_4101002,9,1_4101002,1_23002288_1
1,2023,23002288,2,2023-10-27,2023-10-25,inagasa1,4720000,0.02000,0.02000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-10-25,0,S/fra. 230457A028928,"",23000680,4101002,,,23002288,2,0,220,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002288_2
1,2023,23002288,3,2023-10-27,2023-10-25,inagasa1,6260021,0.10000,0.10000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-10-25,39,S/fra. 230457A028928,"",23000680,4101002,,,23002288,3,0,220,,,,,,,1,1_2023,1_6260021,9,1_6260021,1_23002288_3
1,2023,23002289,1,2023-10-27,2023-10-25,inagasa1,4101002,0.12000,0.12000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-10-25,0,N/Pago 230457A028928,"",23000680,5721000,,,23002289,1,0,230,,,,,,,1,1_2023,1_4101002,9,1_4101002,1_23002289_1
1,2023,23002289,2,2023-10-27,2023-10-25,inagasa1,5721000,0.00000,0.00000,0.00000,0.12000,0.12000,0.00000,H,9,1.000000,0.000000,2023-10-25,0,N/Pago 230457A028928,"",23000680,4101002,S,,23002289,2,0,230,,,,,,,1,1_2023,1_5721000,9,1_5721000,1_23002289_2
1,2023,23002290,1,2023-10-27,2023-10-25,inagasa1,4000664,0.00000,0.00000,,159.21000,159.21000,,H,9,1.000000,,2023-10-09,21,Su factura,236266,23000681,,,,23002290,1,0,210,,,,,,,1,1_2023,1_4000664,9,1_4000664,1_23002290_1
1,2023,23002290,3,2023-10-27,2023-10-25,inagasa1,6010011,131.58000,131.58000,,0.00000,0.00000,,D,9,1.000000,,2023-10-09,39,Compras s/factura,236266,23000681,4000664,,,23002290,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002290_3
1,2023,23002291,1,2023-10-27,2023-10-25,inagasa1,4000664,0.00000,0.00000,,833.86000,833.86000,,H,9,1.000000,,2023-10-25,21,Su factura,236274,23000682,,,,23002291,1,0,210,,,,,,,1,1_2023,1_4000664,9,1_4000664,1_23002291_1
1,2023,23002291,2,2023-10-27,2023-10-25,inagasa1,4720000,144.72000,144.72000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,0,Su factura,236274,23000682,4000664,,,23002291,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002291_2
1,2023,23002291,3,2023-10-27,2023-10-25,inagasa1,6010011,689.14000,689.14000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,39,Compras s/factura,236274,23000682,4000664,,,23002291,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002291_3
1,2023,23002292,1,2023-10-27,2023-10-25,inagasa1,4000515,0.00000,0.00000,,1508.19000,1508.19000,,H,9,1.000000,,2023-10-24,21,Su factura,5184,23000683,,,,23002292,1,0,210,,,,,,,1,1_2023,1_4000515,9,1_4000515,1_23002292_1
1,2023,23002292,2,2023-10-27,2023-10-25,inagasa1,4720000,261.75000,261.75000,,0.00000,0.00000,,D,9,1.000000,,2023-10-24,0,Su factura,5184,23000683,4000515,,,23002292,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002292_2
1,2023,23002292,3,2023-10-27,2023-10-25,inagasa1,6010011,1246.44000,1246.44000,,0.00000,0.00000,,D,9,1.000000,,2023-10-24,39,Compras s/factura,5184,23000683,4000515,,,23002292,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002292_3
1,2023,23002293,1,2023-10-27,2023-10-25,inagasa1,4301173,4359.27000,4359.27000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,1,N/ Factura,23000433,23000433,,,,23002293,1,0,110,,,,,,,1,1_2023,1_4301173,9,1_4301173,1_23002293_1
1,2023,23002293,2,2023-10-27,2023-10-25,inagasa1,4770000,0.00000,0.00000,,756.57000,756.57000,,H,9,1.000000,,2023-10-25,0,N/ Factura,23000433,23000433,4301173,,,23002293,2,0,110,,,,,,,1,1_2023,1_4770000,9,1_4770000,1_23002293_2
1,2023,23002293,3,2023-10-27,2023-10-25,inagasa1,7000011,0.00000,0.00000,,3602.70000,3602.70000,,H,9,1.000000,,2023-10-25,19,Ventas n/factura,23000433,23000433,4301173,,,23002293,3,0,110,,,,,,,1,1_2023,1_7000011,9,1_7000011,1_23002293_3
1,2023,23002294,1,2023-10-27,2023-10-25,inagasa1,4301309,760.27000,760.27000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,1,N/ Factura,23000434,23000434,,,,23002294,1,0,110,,,,,,,1,1_2023,1_4301309,9,1_4301309,1_23002294_1
1,2023,23002294,2,2023-10-27,2023-10-25,inagasa1,4770000,0.00000,0.00000,,131.95000,131.95000,,H,9,1.000000,,2023-10-25,0,N/ Factura,23000434,23000434,4301309,,,23002294,2,0,110,,,,,,,1,1_2023,1_4770000,9,1_4770000,1_23002294_2
1,2023,23002294,3,2023-10-27,2023-10-25,inagasa1,7000011,0.00000,0.00000,,628.32000,628.32000,,H,9,1.000000,,2023-10-25,19,Ventas n/factura,23000434,23000434,4301309,,,23002294,3,0,110,,,,,,,1,1_2023,1_7000011,9,1_7000011,1_23002294_3
1,2023,23002295,1,2023-10-27,2023-10-25,inagasa1,4301863,1889.42000,1889.42000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,1,N/ Factura,23000435,23000435,,,,23002295,1,0,110,,,,,,,1,1_2023,1_4301863,9,1_4301863,1_23002295_1
1,2023,23002295,2,2023-10-27,2023-10-25,inagasa1,4770000,0.00000,0.00000,,327.92000,327.92000,,H,9,1.000000,,2023-10-25,0,N/ Factura,23000435,23000435,4301863,,,23002295,2,0,110,,,,,,,1,1_2023,1_4770000,9,1_4770000,1_23002295_2
1,2023,23002295,3,2023-10-27,2023-10-25,inagasa1,7000011,0.00000,0.00000,,1561.50000,1561.50000,,H,9,1.000000,,2023-10-25,19,Ventas n/factura,23000435,23000435,4301863,,,23002295,3,0,110,,,,,,,1,1_2023,1_7000011,9,1_7000011,1_23002295_3
1,2023,23002296,1,2023-10-27,2023-10-25,inagasa1,4000664,0.00000,0.00000,,3209.53000,3209.53000,,H,9,1.000000,,2023-10-25,21,Su factura,236273,23000684,,,,23002296,1,0,210,,,,,,,1,1_2023,1_4000664,9,1_4000664,1_23002296_1
1,2023,23002296,2,2023-10-27,2023-10-25,inagasa1,4720000,557.03000,557.03000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,0,Su factura,236273,23000684,4000664,,,23002296,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002296_2
1,2023,23002296,3,2023-10-27,2023-10-25,inagasa1,6010011,2652.50000,2652.50000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,39,Compras s/factura,236273,23000684,4000664,,,23002296,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002296_3
1,2023,23002312,1,2023-10-31,2023-10-26,inagasa1,4301723,0.00000,0.00000,0.00000,291.21000,291.21000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 26/10/2023,23000450,5720000,,,23002297,1,0,300,,,,,,,1,1_2023,1_4301723,9,1_4301723,1_23002312_1
1,2023,23002312,2,2023-10-31,2023-10-26,inagasa1,5720000,291.21000,291.21000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000294,,430,S,,23002297,2,0,300,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23002312_2
1,2023,23002313,1,2023-10-31,2023-10-26,inagasa1,4301017,0.00000,0.00000,0.00000,545.71000,545.71000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 25/09/2023,23000330,5721000,,,23002298,1,0,300,,,,,,,1,1_2023,1_4301017,9,1_4301017,1_23002313_1
1,2023,23002313,2,2023-10-31,2023-10-26,inagasa1,5721000,545.71000,545.71000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000289,,430,S,,23002298,2,0,300,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002313_2
1,2023,23002314,1,2023-10-31,2023-10-26,inagasa1,4301851,0.00000,0.00000,0.00000,892.01000,892.01000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 25/08/2023,23000295,5721000,,,23002299,1,0,300,,,,,,,1,1_2023,1_4301851,9,1_4301851,1_23002314_1
1,2023,23002314,2,2023-10-31,2023-10-26,inagasa1,4301851,0.00000,0.00000,0.00000,298.27000,298.27000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 25/10/2023,23000360,5721000,,,23002299,2,0,300,,,,,,,1,1_2023,1_4301851,9,1_4301851,1_23002314_2
1,2023,23002314,3,2023-10-31,2023-10-26,inagasa1,5721000,1190.28000,1190.28000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000290,,430,S,,23002299,3,0,300,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002314_3
1,2023,23002315,1,2023-10-31,2023-10-26,inagasa1,4100265,121.18000,121.18000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/10/2023,23008500,23000671,5721000,,,23002300,1,0,320,,,,,,,1,1_2023,1_4100265,9,1_4100265,1_23002315_1
1,2023,23002315,2,2023-10-31,2023-10-26,inagasa1,5721000,0.00000,0.00000,0.00000,121.18000,121.18000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,GORRIZ CONSULTING S.,23000671,4100265,S,,23002300,2,0,320,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23002315_2
1,2023,23002316,1,2023-10-31,2023-10-26,inagasa1,4000642,0.00000,0.00000,,489.40000,489.40000,,H,9,1.000000,,2023-10-26,21,Su factura,23100,23000685,,,,23002301,1,0,210,,,,,,,1,1_2023,1_4000642,9,1_4000642,1_23002316_1
1,2023,23002316,2,2023-10-31,2023-10-26,inagasa1,4720000,84.94000,84.94000,,0.00000,0.00000,,D,9,1.000000,,2023-10-26,0,Su factura,23100,23000685,4000642,,,23002301,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002316_2
1,2023,23002316,3,2023-10-31,2023-10-26,inagasa1,6010011,404.46000,404.46000,,0.00000,0.00000,,D,9,1.000000,,2023-10-26,39,Compras s/factura,23100,23000685,4000642,,,23002301,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002316_3
1,2023,23002317,1,2023-10-31,2023-10-26,inagasa1,4000559,0.00000,0.00000,,223.83000,223.83000,,H,9,1.000000,,2023-10-23,21,Su factura,277460,23000686,,,,23002302,1,0,210,,,,,,,1,1_2023,1_4000559,9,1_4000559,1_23002317_1
1,2023,23002317,2,2023-10-31,2023-10-26,inagasa1,4720000,38.85000,38.85000,,0.00000,0.00000,,D,9,1.000000,,2023-10-23,0,Su factura,277460,23000686,4000559,,,23002302,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002317_2
1,2023,23002317,3,2023-10-31,2023-10-26,inagasa1,6240011,41.90000,41.90000,,0.00000,0.00000,,D,9,1.000000,,2023-10-23,39,Compras s/factura,277460,23000686,4000559,,,23002302,3,0,210,,,,,,,1,1_2023,1_6240011,9,1_6240011,1_23002317_3
1,2023,23002317,4,2023-10-31,2023-10-26,inagasa1,6010011,143.08000,143.08000,,0.00000,0.00000,,D,9,1.000000,,2023-10-23,39,Compras s/factura,277460,23000686,4000559,,,23002302,4,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23002317_4
1,2023,23002318,1,2023-10-31,2023-10-27,inagasa1,4000770,0.00000,0.00000,,260.39000,260.39000,,H,9,1.000000,,2023-10-25,21,Su factura,A23000169,23000687,,,,23002303,1,0,210,,,,,,,1,1_2023,1_4000770,9,1_4000770,1_23002318_1
1,2023,23002318,2,2023-10-31,2023-10-27,inagasa1,4720000,45.19000,45.19000,,0.00000,0.00000,,D,9,1.000000,,2023-10-25,0,Su factura,A23000169,23000687,4000770,,,23002303,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23002318_2
