empresa,subcta,linea_producto,clv_sub,subcta_contable,subcta_facturacion,zona_comercial,categoria,categoria_rappel,categoria_oferta,ficha_cerrada,fecha_alta,fecha_baja,subcta_contra,empresa_id,subcta_contable_id,subcta_facturacion_id,name
1,4300753,1,,4300753,4300753,9,0,,,0,1999-03-08,,,1,1_4300753,1_4300753,1_4300753
19,4301275,1,,4301275,4301275,77,0,,,,1999-03-12,,,19,19_4301275,19_4301275,19_4301275
1,4301167,1,,4301167,4301167,6,0,,,0,1997-03-14,,,1,1_4301167,1_4301167,1_4301167
19,4301298,1,,4301298,4301298,77,0,,,,1999-11-08,,,19,19_4301298,19_4301298,19_4301298
1,4000528,1,,4000528,4000528,77,,,,,2000-12-04,,,1,1_4000528,1_4000528,1_4000528
1,4301083,1,,4301083,4301083,5,A,,,0,1998-12-02,,,1,1_4301083,1_4301083,1_4301083
1,4300724,1,,4300724,4300724,3,0,,,0,1997-02-21,,,1,1_4300724,1_4300724,1_4300724
1,4301226,1,,4301226,4301226,2,S,,,0,1997-12-18,,,1,1_4301226,1_4301226,1_4301226
1,4000479,1,,4000479,4000479,77,,,,,1999-02-17,,,1,1_4000479,1_4000479,1_4000479
1,4301430,1,,4301430,4301430,3,S,,,1,2002-09-20,2012-01-27,,1,1_4301430,1_4301430,1_4301430
19,4301453,1,,4301453,4301453,4,0,,,0,2003-03-19,,,19,19_4301453,19_4301453,19_4301453
19,4300855,1,,4300855,4300855,77,0,,,,1996-11-25,,,19,19_4300855,19_4300855,19_4300855
1,4000309,1,,4000309,4000309,77,,,,,1999-02-23,,,1,1_4000309,1_4000309,1_4000309
1,4301285,1,,4301285,4301285,12,0,,,1,1999-06-10,2020-12-14,,1,1_4301285,1_4301285,1_4301285
1,4000486,1,,4000486,4000486,77,,,,,1999-06-03,,,1,1_4000486,1_4000486,1_4000486
1,4300791,1,,4300791,4300791,46,0,,,0,1996-11-25,,,1,1_4300791,1_4300791,1_4300791
19,4300723,1,,4300723,4300723,77,0,,,0,1995-11-20,,,19,19_4300723,19_4300723,19_4300723
1,4000346,1,,4000346,4000346,77,,,,,1999-05-05,,,1,1_4000346,1_4000346,1_4000346
19,4301367,1,,4301367,4301367,77,0,,,,2000-03-13,,,19,19_4301367,19_4301367,19_4301367
1,4301296,1,,4301296,4301296,13,0,,,0,1999-10-15,,,1,1_4301296,1_4301296,1_4301296
1,4000480,1,,4000480,4000480,77,,,,,1999-04-08,,,1,1_4000480,1_4000480,1_4000480
1,4301277,1,,4301277,4301277,77,0,,,,1999-04-09,,,1,1_4301277,1_4301277,1_4301277
1,4301320,1,,4301320,4301320,4,A,,,0,2001-04-24,,,1,1_4301320,1_4301320,1_4301320
1,4000481,1,,4000481,4000481,77,,,,0,1999-04-16,,,1,1_4000481,1_4000481,1_4000481
1,4000482,1,,4000482,4000482,77,,,,,1999-04-19,,,1,1_4000482,1_4000482,1_4000482
19,4300776,1,,4300776,4300776,77,0,,,,1997-03-06,,,19,19_4300776,19_4300776,19_4300776
19,4301499,1,,4301499,4301499,10,0,,,0,2004-11-04,,,19,19_4301499,19_4301499,19_4301499
19,4300294,1,,4300294,4300294,77,0,,,,1998-10-30,,,19,19_4300294,19_4300294,19_4300294
1,4301278,1,,4301278,4301278,4,NO VISITA,,,0,1999-04-13,,,1,1_4301278,1_4301278,1_4301278
1,4300006,1,,4300006,4300006,22,0,,,1,1995-11-10,2017-10-20,,1,1_4300006,1_4300006,1_4300006
19,4301287,1,,4301287,4301287,77,0,,,,1999-06-16,,,19,19_4301287,19_4301287,19_4301287
1,4000484,1,,4000484,4000484,77,,,,0,1999-05-24,,,1,1_4000484,1_4000484,1_4000484
1,4000485,1,,4000485,4000485,77,,,,,1999-05-24,,,1,1_4000485,1_4000485,1_4000485
19,4301292,1,,4301292,4301292,77,0,,,,1999-09-24,,,19,19_4301292,19_4301292,19_4301292
19,4301170,1,,4301170,4301170,77,1,,,,1997-03-24,,,19,19_4301170,19_4301170,19_4301170
1,4000757,1,,4000757,4000757,,,,,0,2019-04-26,,,1,1_4000757,1_4000757,1_4000757
1,4300230,1,,4300230,4300230,17,0,,,0,1995-11-14,,,1,1_4300230,1_4300230,1_4300230
1,4301385,1,,4301385,4301385,4,A,,,0,2000-10-11,,,1,1_4301385,1_4301385,1_4301385
1,4000496,1,,4000496,4000496,77,,,,,1999-09-21,,,1,1_4000496,1_4000496,1_4000496
19,4301194,1,,4301194,4301194,77,0,,,,1997-07-22,,,19,19_4301194,19_4301194,19_4301194
19,4301286,1,,4301286,4301286,77,0,,,,1999-06-10,,,19,19_4301286,19_4301286,19_4301286
1,4000487,1,,4000487,4000487,77,,,,,1999-06-14,,,1,1_4000487,1_4000487,1_4000487
1,4000488,1,,4000488,4000488,77,,,,,1999-06-15,,,1,1_4000488,1_4000488,1_4000488
1,4301396,1,,4301396,4301396,10,0,,,0,2001-01-31,,,1,1_4301396,1_4301396,1_4301396
19,4301396,1,,4301396,4301396,77,0,,,,2001-01-31,,,19,19_4301396,19_4301396,19_4301396
19,4300989,1,,4300989,4300989,77,0,,,0,1995-11-21,,,19,19_4300989,19_4300989,19_4300989
19,4301281,1,,4301281,4301281,77,0,,,,1999-04-29,,,19,19_4301281,19_4301281,19_4301281
1,4000489,1,,4000489,4000489,77,,,,,1999-06-25,,,1,1_4000489,1_4000489,1_4000489
1,4000491,1,,4000491,4000491,77,,,,,1999-07-01,,,1,1_4000491,1_4000491,1_4000491
1,4000710,1,,4000710,4000710,,,,,0,2013-09-05,,,1,1_4000710,1_4000710,1_4000710
1,4000493,1,,4000493,4000493,77,,,,,1999-07-19,,,1,1_4000493,1_4000493,1_4000493
1,4310048,1,,4310048,4310048,3,A,,,0,2004-10-21,,,1,1_4310048,1_4310048,1_4310048
1,4000521,1,,4000521,4000521,77,,,,,2000-07-20,,,1,1_4000521,1_4000521,1_4000521
19,4301375,1,,4301375,4301375,77,0,,,,2000-06-12,,,19,19_4301375,19_4301375,19_4301375
1,4301014,1,,4301014,4301014,5,NO VISITA,,,0,1996-11-26,,,1,1_4301014,1_4301014,1_4301014
19,4301285,1,,4301285,4301285,77,0,,,,1999-06-10,,,19,19_4301285,19_4301285,19_4301285
1,4000117,1,,4000117,4000117,77,,,,,1999-09-06,,,1,1_4000117,1_4000117,1_4000117
1,4000717,1,,4000717,4000717,,,,,0,2014-03-03,,,1,1_4000717,1_4000717,1_4000717
1,4301243,1,,4301243,4301243,48,0,,,0,1998-05-19,,,1,1_4301243,1_4301243,1_4301243
19,4301168,1,,4301168,4301168,77,0,,,,1997-03-17,,,19,19_4301168,19_4301168,19_4301168
1,4000249,1,,4000249,4000249,77,,,,0,1996-02-12,,,1,1_4000249,1_4000249,1_4000249
1,4000531,1,,4000531,4000531,77,,,,,2001-03-15,,,1,1_4000531,1_4000531,1_4000531
1,4301392,1,,4301392,4301392,77,0,,,0,2000-12-20,,,1,1_4301392,1_4301392,1_4301392
1,4300928,1,,4300928,4300928,17,0,,,1,1996-11-26,2020-12-10,,1,1_4300928,1_4300928,1_4300928
1,4300991,1,,4300991,4300991,81,0,,,1,1996-11-26,2020-12-10,,1,1_4300991,1_4300991,1_4300991
19,4300091,1,,4300091,4300091,77,0,,,0,1995-11-14,,,19,19_4300091,19_4300091,19_4300091
1,4300634,1,,4300634,4300634,8,0,,,0,1995-12-18,,,1,1_4300634,1_4300634,1_4300634
1,4301295,1,,4301295,4301295,77,0,,,,1999-10-05,,,1,1_4301295,1_4301295,1_4301295
1,4000498,1,,4000498,4000498,77,,,,,1999-10-06,,,1,1_4000498,1_4000498,1_4000498
1,4301387,1,,4301387,4301387,28,0,,,0,2000-11-02,,,1,1_4301387,1_4301387,1_4301387
19,4300592,1,,4300592,4300592,77,0,,,0,1995-11-16,,,19,19_4300592,19_4300592,19_4300592
19,4300951,1,,4300951,4300951,77,0,,,,1997-03-17,,,19,19_4300951,19_4300951,19_4300951
1,4301363,1,,4301363,4301363,5,A,,,1,2000-01-13,2013-02-05,,1,1_4301363,1_4301363,1_4301363
1,4301421,1,,4301421,4301421,10,0,,,0,2002-02-18,,,1,1_4301421,1_4301421,1_4301421
1,4300964,1,,4300964,4300964,8,0,,,0,1995-11-20,,,1,1_4300964,1_4300964,1_4300964
1,4301050,1,,4301050,4301050,46,0,,,0,1995-11-15,,,1,1_4301050,1_4301050,1_4301050
1,4300881,1,,4300881,4300881,39,0,,,0,2003-10-28,,,1,1_4300881,1_4300881,1_4300881
1,4000500,1,,4000500,4000500,77,,,,,1999-11-18,,,1,1_4000500,1_4000500,1_4000500
1,4000501,1,,4000501,4000501,77,,,,,1999-11-19,,,1,1_4000501,1_4000501,1_4000501
19,4300929,1,,4300929,4300929,77,0,,,,1996-10-30,,,19,19_4300929,19_4300929,19_4300929
19,4301252,1,,4301252,4301252,77,0,,,,1998-07-24,,,19,19_4301252,19_4301252,19_4301252
19,4301408,1,,4301408,4301408,77,0,,,,2001-10-01,,,19,19_4301408,19_4301408,19_4301408
1,4301203,1,,4301203,4301203,12,0,,,0,1997-09-17,,,1,1_4301203,1_4301203,1_4301203
1,4300577,1,,4300577,4300577,81,0,,,0,1999-12-01,,,1,1_4300577,1_4300577,1_4300577
19,4301300,1,,4301300,4301300,77,0,,,,1999-11-09,,,19,19_4301300,19_4301300,19_4301300
19,4301242,1,,4301242,4301242,77,0,,,,1998-05-16,,,19,19_4301242,19_4301242,19_4301242
19,4301243,1,,4301243,4301243,77,0,,,,1998-05-19,,,19,19_4301243,19_4301243,19_4301243
1,4000504,1,,4000504,4000504,77,,,,,1999-12-16,,,1,1_4000504,1_4000504,1_4000504
1,4300297,1,,4300297,4300297,3,A,,,0,1995-11-14,,,1,1_4300297,1_4300297,1_4300297
19,4301365,1,,4301365,4301365,77,0,,,,2000-01-25,,,19,19_4301365,19_4301365,19_4301365
1,4301686,1,,4301686,4301686,,,,,0,2011-10-21,,,1,1_4301686,1_4301686,1_4301686
1,4301495,1,,4301495,4301495,22,0,,,1,2004-09-16,2020-12-15,,1,1_4301495,1_4301495,1_4301495
1,4000505,1,,4000505,4000505,77,,,,,2000-01-05,,,1,1_4000505,1_4000505,1_4000505
1,4301627,1,,4301627,4301627,4,,,,0,2009-04-15,,,1,1_4301627,1_4301627,1_4301627
1,4301228,1,,4301228,4301228,77,0,,,0,1998-01-07,,,1,1_4301228,1_4301228,1_4301228
1,4301440,1,,4301440,4301440,5,NO VISITA,,,0,2002-12-13,,,1,1_4301440,1_4301440,1_4301440
1,4000506,1,,4000506,4000506,77,,,,,2000-01-14,,,1,1_4000506,1_4000506,1_4000506
1,4300655,1,,4300655,4300655,8,0,,,0,2003-01-27,,,1,1_4300655,1_4300655,1_4300655
1,4301664,1,,4301664,4301664,,,,,0,2010-09-15,,,1,1_4301664,1_4301664,1_4301664
1,4301368,1,,4301368,4301368,8,0,,,0,2000-03-20,,,1,1_4301368,1_4301368,1_4301368
1,4000507,1,,4000507,4000507,77,,,,,2000-01-28,,,1,1_4000507,1_4000507,1_4000507
1,4301503,1,,4301503,4301503,3,NO VISITA,,,0,2004-12-22,,,1,1_4301503,1_4301503,1_4301503
19,4301302,1,,4301302,4301302,77,0,,,,1999-11-17,,,19,19_4301302,19_4301302,19_4301302
19,4301446,1,,4301446,4301446,3,0,,,0,2003-02-10,,,19,19_4301446,19_4301446,19_4301446
19,4301154,1,,4301154,4301154,77,0,,,,1996-12-05,,,19,19_4301154,19_4301154,19_4301154
1,4000508,1,,4000508,4000508,77,,,,,2000-02-08,,,1,1_4000508,1_4000508,1_4000508
1,4301367,1,,4301367,4301367,81,0,,,0,2000-03-13,,,1,1_4301367,1_4301367,1_4301367
1,4000585,1,,4000585,4000585,,,,,,2004-06-14,,,1,1_4000585,1_4000585,1_4000585
19,4301157,1,,4301157,4301157,77,0,,,,1996-12-13,,,19,19_4301157,19_4301157,19_4301157
1,4300754,1,,4300754,4300754,4,,,,0,2016-05-05,,,1,1_4300754,1_4300754,1_4300754
19,4301363,1,,4301363,4301363,77,0,,,,2000-01-13,,,19,19_4301363,19_4301363,19_4301363
1,4301232,1,,4301232,4301232,48,0,,,0,1998-02-03,,,1,1_4301232,1_4301232,1_4301232
1,4300610,1,,4300610,4300610,39,0,,,0,1995-11-16,,,1,1_4300610,1_4300610,1_4300610
1,4000635,1,,4000635,4000635,,,,,0,2007-12-19,,,1,1_4000635,1_4000635,1_4000635
1,4301375,1,,4301375,4301375,8,0,,,0,2000-06-12,,,1,1_4301375,1_4301375,1_4301375
1,4301402,1,,4301402,4301402,77,0,,,,2001-05-30,,,1,1_4301402,1_4301402,1_4301402
1,4000509,1,,4000509,4000509,77,,,,,2000-03-23,,,1,1_4000509,1_4000509,1_4000509
1,4000510,1,,4000510,4000510,77,,,,,2000-03-24,,,1,1_4000510,1_4000510,1_4000510
1,4000511,1,,4000511,4000511,77,,,,,2000-03-27,,,1,1_4000511,1_4000511,1_4000511
1,4301381,1,,4301381,4301381,48,0,,,0,2000-07-19,,,1,1_4301381,1_4301381,1_4301381
19,4300790,1,,4300790,4300790,77,0,,,,2000-03-20,,,19,19_4300790,19_4300790,19_4300790
19,4301404,1,,4301404,4301404,77,0,,,,2001-06-20,,,19,19_4301404,19_4301404,19_4301404
1,4100265,1,,4100265,4100265,77,,,,0,1995-11-23,,,1,1_4100265,1_4100265,1_4100265
1,4301777,1,,4301777,4301777,28,,,,0,2016-05-25,,,1,1_4301777,1_4301777,1_4301777
1,4301007,1,,4301007,4301007,48,0,,,0,1995-11-21,,,1,1_4301007,1_4301007,1_4301007
1,4301311,1,,4301311,4301311,77,0,,,0,2000-05-02,,,1,1_4301311,1_4301311,1_4301311
19,4301253,1,,4301253,4301253,77,0,,,,1998-07-24,,,19,19_4301253,19_4301253,19_4301253
19,4300059,1,,4300059,4300059,77,0,,,0,1995-11-14,,,19,19_4300059,19_4300059,19_4300059
1,4000556,1,,4000556,4000556,77,,,,,2002-05-27,,,1,1_4000556,1_4000556,1_4000556
1,4000513,1,,4000513,4000513,77,,,,,2000-05-19,,,1,1_4000513,1_4000513,1_4000513
1,4000514,1,,4000514,4000514,77,,,,,2000-05-19,,,1,1_4000514,1_4000514,1_4000514
1,4300872,1,,4300872,4300872,36,1,,,0,1996-09-06,,,1,1_4300872,1_4300872,1_4300872
19,4301379,1,,4301379,4301379,77,0,,,,2000-07-11,,,19,19_4301379,19_4301379,19_4301379
1,4000553,1,,4000553,4000553,77,,,,,2002-05-06,,,1,1_4000553,1_4000553,1_4000553
1,4000515,1,,4000515,4000515,77,,,,,2000-06-02,,,1,1_4000515,1_4000515,1_4000515
19,4300904,1,,4300904,4300904,77,0,,,0,1995-11-20,,,19,19_4300904,19_4300904,19_4300904
1,4000516,1,,4000516,4000516,77,,,,,2000-06-19,,,1,1_4000516,1_4000516,1_4000516
1,4000517,1,,4000517,4000517,77,,,,,2000-06-20,,,1,1_4000517,1_4000517,1_4000517
1,4301438,1,,4301438,4301438,17,0,,,0,2002-12-10,,,1,1_4301438,1_4301438,1_4301438
19,4301314,1,,4301314,4301314,77,0,,,,2000-06-27,,,19,19_4301314,19_4301314,19_4301314
1,4301397,1,,4301397,4301397,3,S,,,0,2001-02-06,,,1,1_4301397,1_4301397,1_4301397
1,4301850,1,,4301850,4301850,22,,,,0,2021-02-09,,,1,1_4301850,1_4301850,1_4301850
1,4301389,1,,4301389,4301389,12,0,,,0,2000-11-20,,,1,1_4301389,1_4301389,1_4301389
1,4301037,1,,4301037,4301037,39,0,,,0,1996-11-27,,,1,1_4301037,1_4301037,1_4301037
1,4000518,1,,4000518,4000518,77,,,,,2000-06-26,,,1,1_4000518,1_4000518,1_4000518
1,4300360,1,,4300360,4300360,22,0,,,0,1995-11-14,,,1,1_4300360,1_4300360,1_4300360
1,4301435,1,,4301435,4301435,5,NO VISITA,,,0,2002-11-11,,,1,1_4301435,1_4301435,1_4301435
1,4000519,1,,4000519,4000519,77,,,,,2000-06-29,,,1,1_4000519,1_4000519,1_4000519
1,4000520,1,,4000520,4000520,77,,,,0,2000-06-29,,,1,1_4000520,1_4000520,1_4000520
1,4000524,1,,4000524,4000524,77,,,,,2000-10-06,,,1,1_4000524,1_4000524,1_4000524
19,4301391,1,,4301391,4301391,77,0,,,,2000-11-23,,,19,19_4301391,19_4301391,19_4301391
1,4000051,1,,4000051,4000051,,,,,,2005-02-16,,,1,1_4000051,1_4000051,1_4000051
1,4310079,1,,4310079,4310079,5,A,,,0,2005-04-15,,,1,1_4310079,1_4310079,1_4310079
1,4300725,1,,4300725,4300725,5,NO VISITA,,,1,1995-11-20,2011-02-17,,1,1_4300725,1_4300725,1_4300725
1,4301431,1,,4301431,4301431,43,0,,,0,2002-10-07,,,1,1_4301431,1_4301431,1_4301431
1,4000532,1,,4000532,4000532,77,,,,0,2001-03-21,,,1,1_4000532,1_4000532,1_4000532
19,4301152,1,,4301152,4301152,77,0,,,,1996-11-28,,,19,19_4301152,19_4301152,19_4301152
19,4300655,1,,4300655,4300655,77,0,,,,2003-01-27,,,19,19_4300655,19_4300655,19_4300655
19,4301383,1,,4301383,4301383,77,0,,,,2000-09-15,,,19,19_4301383,19_4301383,19_4301383
1,4000522,1,,4000522,4000522,77,,,,,2000-07-26,,,1,1_4000522,1_4000522,1_4000522
1,4301316,1,,4301316,4301316,77,0,,,,2000-08-01,,,1,1_4301316,1_4301316,1_4301316
1,4000523,1,,4000523,4000523,77,,,,,2000-08-09,,,1,1_4000523,1_4000523,1_4000523
1,4301308,1,,4301308,4301308,81,0,,,1,2000-02-11,2016-03-28,,1,1_4301308,1_4301308,1_4301308
1,4300048,1,,4300048,4300048,10,0,,,0,1995-11-10,,,1,1_4300048,1_4300048,1_4300048
1,4301383,1,,4301383,4301383,77,0,,,,2000-09-15,,,1,1_4301383,1_4301383,1_4301383
1,4301423,1,,4301423,4301423,22,0,,,0,2002-03-06,,,1,1_4301423,1_4301423,1_4301423
19,4301280,1,,4301280,4301280,77,0,,,,1999-04-22,,,19,19_4301280,19_4301280,19_4301280
19,4300297,1,,4300297,4300297,77,0,,,0,1995-11-14,,,19,19_4300297,19_4300297,19_4300297
19,4300571,1,,4300571,4300571,77,0,,,0,1995-11-16,,,19,19_4300571,19_4300571,19_4300571
1,4301453,1,,4301453,4301453,4,A,,,0,2003-03-19,,,1,1_4301453,1_4301453,1_4301453
1,4000525,1,,4000525,4000525,77,,,,,2000-10-27,,,1,1_4000525,1_4000525,1_4000525
1,4301694,1,,4301694,4301694,48,,,,0,2012-07-18,,,1,1_4301694,1_4301694,1_4301694
1,4000564,1,,4000564,4000564,77,,,,,2003-02-04,,,1,1_4000564,1_4000564,1_4000564
19,4301384,1,,4301384,4301384,77,0,,,,2000-09-22,,,19,19_4301384,19_4301384,19_4301384
19,4301247,1,,4301247,4301247,77,0,,,,1998-06-26,,,19,19_4301247,19_4301247,19_4301247
19,4301373,1,,4301373,4301373,77,0,,,,2000-05-29,,,19,19_4301373,19_4301373,19_4301373
1,4300631,1,,4300631,4300631,28,0,,,0,1995-11-16,,,1,1_4300631,1_4300631,1_4300631
1,4301526,1,,4301526,4301526,,N_VISITA,,,0,2006-01-16,,,1,1_4301526,1_4301526,1_4301526
1,4301317,1,,4301317,4301317,77,0,,,,2000-11-03,,,1,1_4301317,1_4301317,1_4301317
1,4000527,1,,4000527,4000527,77,,,,,2000-11-07,,,1,1_4000527,1_4000527,1_4000527
19,4300346,1,,4300346,4300346,77,0,,,0,1995-11-14,,,19,19_4300346,19_4300346,19_4300346
19,4301169,1,,4301169,4301169,77,1,,,,1997-03-24,,,19,19_4301169,19_4301169,19_4301169
1,4101006,1,,4101006,4101006,,,,,0,2023-07-05,,,1,1_4101006,1_4101006,1_4101006
1,4300552,1,,4300552,4300552,82,0,,,0,1995-11-16,,,1,1_4300552,1_4300552,1_4300552
1,4301310,1,,4301310,4301310,48,0,,,0,2000-02-29,,,1,1_4301310,1_4301310,1_4301310
1,4000529,1,,4000529,4000529,77,,,,,2001-01-02,,,1,1_4000529,1_4000529,1_4000529
1,4300205,1,,4300205,4300205,10,1,,,0,1995-11-14,,,1,1_4300205,1_4300205,1_4300205
1,4301318,1,,4301318,4301318,77,0,,,,2000-12-20,,,1,1_4301318,1_4301318,1_4301318
19,4300107,1,,4300107,4300107,77,0,,,0,1995-11-13,,,19,19_4300107,19_4300107,19_4300107
1,4301513,1,,4301513,4301513,5,A,,,0,2005-05-19,,,1,1_4301513,1_4301513,1_4301513
1,4000530,1,,4000530,4000530,77,,,,,2001-01-10,,,1,1_4000530,1_4000530,1_4000530
19,4301133,1,,4301133,4301133,77,0,,,,1996-06-25,,,19,19_4301133,19_4301133,19_4301133
19,4301318,1,,4301318,4301318,77,0,,,,2000-12-20,,,19,19_4301318,19_4301318,19_4301318
19,4300991,1,,4300991,4300991,77,0,,,,1996-11-26,,,19,19_4300991,19_4300991,19_4300991
19,4301386,1,,4301386,4301386,77,0,,,,2000-10-27,,,19,19_4301386,19_4301386,19_4301386
1,4300643,1,,4300643,4300643,41,0,,,0,1995-12-11,,,1,1_4300643,1_4300643,1_4300643
19,4301309,1,,4301309,4301309,77,0,,,,2000-02-11,,,19,19_4301309,19_4301309,19_4301309
1,4301416,1,,4301416,4301416,10,0,,,0,2001-12-10,,,1,1_4301416,1_4301416,1_4301416
19,4300111,1,,4300111,4300111,77,0,,,0,1995-11-13,,,19,19_4300111,19_4300111,19_4300111
19,4301127,1,,4301127,4301127,77,0,,,,1996-05-07,,,19,19_4301127,19_4301127,19_4301127
19,4301397,1,,4301397,4301397,77,0,,,,2001-02-06,,,19,19_4301397,19_4301397,19_4301397
1,4000237,1,,4000237,4000237,77,,,,,2001-06-12,,,1,1_4000237,1_4000237,1_4000237
1,4301426,1,,4301426,4301426,17,0,,,0,2002-06-11,,,1,1_4301426,1_4301426,1_4301426
19,4301272,1,,4301272,4301272,77,0,,,,1999-02-12,,,19,19_4301272,19_4301272,19_4301272
19,4301319,1,,4301319,4301319,77,0,,,,2001-02-07,,,19,19_4301319,19_4301319,19_4301319
1,4301508,1,,4301508,4301508,10,NO VISITA,,,0,2005-04-01,,,1,1_4301508,1_4301508,1_4301508
19,4301466,1,,4301466,4301466,7,0,,,0,2003-07-16,,,19,19_4301466,19_4301466,19_4301466
19,4301181,1,,4301181,4301181,77,0,,,,1997-05-30,,,19,19_4301181,19_4301181,19_4301181
19,4301398,1,,4301398,4301398,77,0,,,,2001-03-02,,,19,19_4301398,19_4301398,19_4301398
1,4000533,1,,4000533,4000533,77,,,,,2001-03-23,,,1,1_4000533,1_4000533,1_4000533
1,4000534,1,,4000534,4000534,77,,,,,2001-03-28,,,1,1_4000534,1_4000534,1_4000534
1,4300115,1,,4300115,4300115,39,0,,,0,1995-11-14,,,1,1_4300115,1_4300115,1_4300115
1,4000535,1,,4000535,4000535,77,,,,,2001-04-11,,,1,1_4000535,1_4000535,1_4000535
1,4310075,1,,4310075,4310075,4,A,,,0,2005-04-14,,,1,1_4310075,1_4310075,1_4310075
1,4301388,1,,4301388,4301388,4,A,,,0,2000-11-16,,,1,1_4301388,1_4301388,1_4301388
1,4000536,1,,4000536,4000536,77,,,,,2001-05-11,,,1,1_4000536,1_4000536,1_4000536
19,4300969,1,,4300969,4300969,77,0,,,,1996-11-26,,,19,19_4300969,19_4300969,19_4300969
19,4301406,1,,4301406,4301406,77,0,,,,2001-07-11,,,19,19_4301406,19_4301406,19_4301406
19,4301310,1,,4301310,4301310,77,0,,,,2000-02-29,,,19,19_4301310,19_4301310,19_4301310
1,4000537,1,,4000537,4000537,77,,,,,2001-05-31,,,1,1_4000537,1_4000537,1_4000537
19,4300207,1,,4300207,4300207,77,0,,,0,1995-11-14,,,19,19_4300207,19_4300207,19_4300207
1,4301449,1,,4301449,4301449,4,NO VISITA,,,0,2003-03-03,,,1,1_4301449,1_4301449,1_4301449
19,4300040,1,,4300040,4300040,77,0,,,0,1995-11-10,,,19,19_4300040,19_4300040,19_4300040
19,4301209,1,,4301209,4301209,77,0,,,,1997-10-07,,,19,19_4301209,19_4301209,19_4301209
19,4301403,1,,4301403,4301403,77,0,,,,2001-06-13,,,19,19_4301403,19_4301403,19_4301403
19,4300839,1,,4300839,4300839,77,0,,,0,1995-11-20,,,19,19_4300839,19_4300839,19_4300839
1,4301115,1,,4301115,4301115,39,0,,,0,1996-01-29,,,1,1_4301115,1_4301115,1_4301115
1,4301459,1,,4301459,4301459,77,0,,,0,2003-05-09,,,1,1_4301459,1_4301459,1_4301459
19,4300960,1,,4300960,4300960,77,1,,,,1996-09-25,,,19,19_4300960,19_4300960,19_4300960
1,4000538,1,,4000538,4000538,77,,,,,2001-10-10,,,1,1_4000538,1_4000538,1_4000538
19,4301282,1,,4301282,4301282,77,0,,,,1999-05-17,,,19,19_4301282,19_4301282,19_4301282
1,4300658,1,,4300658,4300658,41,0,,,0,1996-11-22,,,1,1_4300658,1_4300658,1_4300658
1,4300234,1,,4300234,4300234,22,0,,,0,1995-11-14,,,1,1_4300234,1_4300234,1_4300234
19,4301409,1,,4301409,4301409,77,0,,,,2001-10-18,,,19,19_4301409,19_4301409,19_4301409
19,4301410,1,,4301410,4301410,77,0,,,,2001-10-19,,,19,19_4301410,19_4301410,19_4301410
19,4301412,1,,4301412,4301412,77,0,,,,2001-10-25,,,19,19_4301412,19_4301412,19_4301412
1,4000539,1,,4000539,4000539,77,,,,0,2001-10-29,,,1,1_4000539,1_4000539,1_4000539
1,4301723,1,,4301723,4301723,77,,,,0,2013-12-10,,,1,1_4301723,1_4301723,1_4301723
1,4300307,1,,4300307,4300307,7,A,,,0,1995-11-14,,,1,1_4300307,1_4300307,1_4300307
1,4300683,1,,4300683,4300683,15,0,,,0,1995-11-20,,,1,1_4300683,1_4300683,1_4300683
1,4000540,1,,4000540,4000540,77,,,,,2001-12-18,,,1,1_4000540,1_4000540,1_4000540
19,4301308,1,,4301308,4301308,77,0,,,,2000-02-11,,,19,19_4301308,19_4301308,19_4301308
19,4301284,1,,4301284,4301284,77,0,,,,1999-06-02,,,19,19_4301284,19_4301284,19_4301284
1,4000541,1,,4000541,4000541,77,,,,,2002-01-02,,,1,1_4000541,1_4000541,1_4000541
1,4000542,1,,4000542,4000542,77,,,,,2002-01-07,,,1,1_4000542,1_4000542,1_4000542
1,4000543,1,,4000543,4000543,77,,,,,2002-01-07,,,1,1_4000543,1_4000543,1_4000543
1,4301485,1,,4301485,4301485,3,NO VISITA,,,0,2004-03-25,,,1,1_4301485,1_4301485,1_4301485
1,4000544,1,,4000544,4000544,77,,,,,2002-01-16,,,1,1_4000544,1_4000544,1_4000544
1,4301163,1,,4301163,4301163,28,0,,,0,1997-01-29,,,1,1_4301163,1_4301163,1_4301163
1,4000181,1,,4000181,4000181,77,,,,0,2002-01-23,,,1,1_4000181,1_4000181,1_4000181
1,4000414,1,,4000414,4000414,77,,,,,2002-01-23,,,1,1_4000414,1_4000414,1_4000414
1,4000546,1,,4000546,4000546,77,,,,,2002-01-31,,,1,1_4000546,1_4000546,1_4000546
1,4000670,1,,4000670,4000670,,,,,0,2010-07-16,,,1,1_4000670,1_4000670,1_4000670
19,4301158,1,,4301158,4301158,77,0,,,,1996-12-30,,,19,19_4301158,19_4301158,19_4301158
19,4301368,1,,4301368,4301368,77,0,,,,2000-03-20,,,19,19_4301368,19_4301368,19_4301368
1,4000547,1,,4000547,4000547,77,,,,1,2002-02-08,2013-02-07,,1,1_4000547,1_4000547,1_4000547
1,4000548,1,,4000548,4000548,77,,,,0,2002-02-12,,,1,1_4000548,1_4000548,1_4000548
1,4301457,1,,4301457,4301457,10,0,,,0,2003-04-10,,,1,1_4301457,1_4301457,1_4301457
1,4301079,1,,4301079,4301079,48,0,,,0,1995-11-21,,,1,1_4301079,1_4301079,1_4301079
